Date,FR10,FRB0,FRC1,FRC2,FRD1,FRD2,FRE1,FRE2,FRF1,FRF2,FRF3,FRG0,FRH0,FRI1,FRI2,FRI3,FRJ1,FRJ2,FRK1,FRK2,FRL0
2017-05-23,287.640755416667,288.25014375,288.587841666667,287.66431625,287.2828775,286.722717083333,286.456835416667,286.925166666667,288.070393333333,288.01816625,287.61826,288.101137916667,287.231445416667,290.675252083333,287.350657916667,288.9663175,288.875589583333,289.062063333333,286.5489375,286.341682916667,286.976130416667
2017-05-24,289.842900416667,290.399206666667,289.614035833333,288.722702916667,289.894697083333,289.462805416667,288.47188875,289.1825025,289.068623333333,289.152485833333,288.508703333333,291.034925833333,289.546049166667,293.44884875,289.871834166667,292.111502083333,290.938211666667,291.112295,288.416680833333,287.783010833333,288.613315
2017-05-25,293.487080416667,293.505632083333,291.94133375,290.689005,293.115464166667,293.161154166667,293.392195416667,293.511892083333,290.87965125,292.396925833333,291.313949166667,294.445557083333,291.86727375,295.562826666667,292.679000833333,295.228100833333,291.38169,292.873692083333,290.726823333333,289.473562083333,289.469285416667
2017-05-26,294.104920416667,293.60940875,294.010542916667,293.09712875,290.966985,292.062807916667,294.371912083333,294.184445833333,293.343851666667,294.459560833333,293.882149583333,291.385932916667,288.10730875,293.310382916667,292.567252083333,292.786057083333,291.103643333333,292.4677175,291.883090416667,290.72543125,289.7690625
2017-05-27,288.66407,287.558429166667,290.865136666667,291.86027875,284.4631375,285.584405833333,288.36647625,288.68347125,291.663130416667,290.800934166667,291.514292916667,285.437129166667,284.432729166667,286.298604583333,286.246675833333,286.150329583333,288.29936125,285.84556875,287.66993375,289.595265833333,289.0847625
2017-05-28,284.336892083333,284.164239166667,284.14805375,282.923724583333,283.348148333333,283.714285416667,284.817062916667,284.623857083333,283.97452875,284.317646666667,283.771382083333,283.953935,283.342400833333,285.206360416667,282.517796666667,284.519039583333,284.6687575,283.509777083333,281.932497916667,282.430810416667,285.625497916667
2017-05-29,285.04868125,285.40640125,285.073155833333,283.2871275,284.338439166667,284.656008333333,285.35443375,285.026711666667,284.056014583333,284.7448175,283.99417,285.17777125,284.464533333333,286.632430833333,283.74839375,285.739719583333,286.1429925,284.87407625,283.396617083333,282.957270416667,285.338466666667
2017-05-30,287.832921666667,288.155393333333,287.467232083333,286.748425416667,287.63741875,287.387726666667,287.647257083333,287.568878333333,286.773854583333,287.31264,286.6470125,288.300165,287.2919725,290.536556666667,287.26945625,288.78339875,288.600089166667,288.773897083333,286.159406666667,285.962539583333,287.322800833333
2017-05-31,291.41613125,291.411469583333,291.183255,290.19835125,290.400543333333,290.521837916667,290.674837916667,290.817067083333,289.933094583333,291.06742375,290.282187916667,291.2949875,290.121249583333,292.655469583333,290.347854583333,291.153111666667,289.361862916667,291.387171666667,289.892730416667,288.705353333333,287.9930125
2017-06-01,290.9597525,291.046748333333,292.076852083333,291.696959166667,289.1698325,289.030532916667,289.7029925,290.121436666667,292.31504,291.622844166667,291.757122916667,290.57162625,288.94060375,290.544384583333,289.340924166667,290.380982916667,291.210655833333,289.120674583333,290.126425,290.30587125,289.993054166667
2017-06-02,290.8666075,291.895422916667,292.143705416667,291.686540833333,290.154957916667,289.921925833333,290.28014375,290.629825833333,291.18981375,291.4618575,290.67198375,292.69502375,290.884285833333,293.933374166667,291.454395833333,293.409745833333,293.048998333333,291.99054375,290.6393,290.884725,291.33571625
2017-06-03,292.98267125,293.719103333333,293.274910833333,292.33873875,292.723006666667,291.894854583333,291.193152916667,292.001001666667,291.20041,292.492849583333,291.55433875,294.792487916667,293.862042916667,296.9334175,293.284820416667,295.633003333333,293.997406666667,294.672881666667,291.607979166667,291.439420833333,291.397119583333
2017-06-04,294.377540416667,295.022490416667,294.09877625,293.335124166667,294.759625833333,293.529377916667,294.110770416667,294.17818,292.428989166667,294.097757916667,293.133980833333,296.063532083333,295.17613375,296.981100416667,294.78815625,296.866102916667,291.83489,294.1055925,292.911527916667,292.098072916667,291.169680416667
2017-06-05,296.2120625,296.745414166667,296.397297916667,295.2077075,293.551193333333,293.208993333333,294.08641,294.960061666667,295.079068333333,296.089837916667,295.80956375,295.018459583333,291.498962083333,296.487092916667,295.175225416667,296.292747083333,292.083153333333,293.941874583333,294.21047625,292.664679583333,291.52446625
2017-06-06,297.01142125,297.620937083333,297.125583333333,295.80007125,293.296040416667,293.576768333333,293.71323125,295.31324375,296.65436,297.69525,297.348449166667,296.285214583333,291.62841,297.931055416667,295.822155,297.673390833333,292.310325833333,294.746310833333,294.442907916667,292.974483333333,291.863665416667
2017-06-07,296.189039166667,294.944294166667,296.281814583333,295.900934166667,291.249762083333,293.179839166667,294.74022625,295.66060375,297.297370416667,297.346255833333,297.532831666667,291.709570833333,290.024119583333,293.680889583333,293.3441575,293.144674166667,291.961169166667,292.901780416667,293.040312916667,292.58119125,291.834081666667
2017-06-08,291.77744,292.244677083333,293.360105416667,294.329947916667,288.8605625,288.756977083333,289.502661666667,290.392429166667,295.325654166667,292.956342916667,294.117011666667,290.7418075,289.166609583333,292.087310833333,290.75173375,292.0551925,291.019659166667,290.576529166667,290.710725416667,292.14439875,291.4984125
2017-06-09,290.896388333333,292.048560833333,292.776357916667,293.26707625,289.3882025,288.82534875,289.54362375,289.740155833333,293.875401666667,291.5121875,292.128177083333,291.819075833333,290.117879166667,292.657594583333,290.6217475,292.50746125,291.246764583333,290.734924166667,290.116753333333,290.746867916667,290.155699583333
2017-06-10,293.906506666667,294.140472083333,293.727279583333,292.4201575,292.739034583333,291.91153375,291.805177083333,292.92035875,293.665926666667,293.97343,293.90708375,294.135248333333,292.016992916667,294.3468,291.9465225,294.448519166667,291.2586175,292.344410416667,290.910247083333,290.09224125,289.50202
2017-06-11,294.270258333333,294.916975,294.39149875,293.07364125,292.15522125,291.882556666667,293.290443333333,293.36872,293.91317125,294.512876666667,294.260135833333,294.124739166667,290.576524583333,294.780017083333,293.253873333333,295.34245625,292.388345833333,293.424750416667,291.802654583333,290.863440416667,289.938202916667
2017-06-12,289.269991666667,289.804705416667,291.052735833333,292.1226875,287.532205416667,287.04051,289.5936,288.977268333333,293.275349583333,291.22672125,292.5657825,289.64958125,287.868425416667,290.014855833333,288.743355833333,290.3202875,290.597551666667,289.356939583333,288.684749166667,289.84757125,290.10049375
2017-06-13,287.634795416667,288.615159583333,288.45436875,288.197122916667,287.517509583333,287.277390416667,287.837472083333,287.47818,289.45780875,287.35170375,287.550107083333,288.543604166667,286.840613333333,288.393200833333,287.637245833333,289.281334166667,289.441693333333,287.40393625,287.132500833333,287.631703333333,290.7229475
2017-06-14,290.50023,290.327437083333,289.906005833333,288.927130416667,287.724617916667,288.495918333333,289.8816075,290.0858525,288.6131575,289.76224625,289.117494583333,288.632489583333,287.05292375,290.650795416667,289.044688333333,289.88778375,290.159559583333,288.96475625,288.066399583333,287.915567916667,289.659794583333
2017-06-15,286.780620416667,287.337482916667,287.211237083333,286.230742916667,285.526241666667,285.6443,286.66187375,286.45677,286.664802083333,286.45223375,286.049260416667,287.188310416667,286.209878333333,289.682487916667,286.46433,288.164022083333,288.97053625,288.05236875,286.01082375,286.108092916667,288.978913333333
2017-06-16,287.495044583333,288.10335125,287.058495833333,285.3928625,287.436185,287.069149583333,287.238919166667,287.16563375,285.702337916667,286.359864166667,285.5213725,288.200555833333,287.35791375,289.810867083333,286.155479166667,288.813437916667,288.850740416667,287.818289583333,285.332293333333,285.11267875,288.227654166667
2017-06-17,292.076569166667,292.842471666667,291.202819583333,289.04335125,290.77779375,291.079081666667,290.9576525,291.4538725,289.154110833333,290.80359875,290.05824,291.581779166667,289.437240416667,294.73636875,291.88348125,293.617433333333,290.99483,292.6280725,290.687016666667,289.12745625,289.709801666667
