Date,FR
2016-02-27,0.59950206598231
2016-02-28,0.569537252243528
2016-03-01,0.634438149654594
2016-03-02,0.595006940409323
2016-03-03,0.618588191619859
2016-03-04,0.634119375040351
2016-03-05,0.627921428110272
2016-03-06,0.58052892375234
2016-03-07,0.637407999225257
2016-03-08,0.631633740073601
2016-03-09,0.61847520821228
2016-03-10,0.625484214603912
2016-03-11,0.630132674801472
2016-03-12,0.599211537219963
2016-03-13,0.538809800503583
2016-03-14,0.574544838272322
2016-03-15,0.569739008328491
2016-03-16,0.536820485505843
2016-03-17,0.546359513202918
2016-03-18,0.541505261798696
2016-03-19,0.477722093098328
2016-03-20,0.430495028730067
2016-03-21,0.486950416424559
2016-03-22,0.488701659242043
2016-03-23,0.471491865194654
2016-03-24,0.469401672154432
2016-03-25,0.451530118148363
2016-03-26,0.419132126024921
2016-03-27,0.381532862031119
2016-03-28,0.373805603977016
2016-03-29,0.44424672348118
2016-03-30,0.472411872942088
2016-03-31,0.511128865646588
2016-04-01,0.53285396087546
2016-04-02,0.508699722383627
2016-04-03,0.465774097746788
2016-04-04,0.537308735231455
2016-04-05,0.588094776938472
2016-04-06,0.632202692233198
2016-04-07,0.64248014720124
2016-04-08,0.650667409129059
2016-04-09,0.625903867260637
2016-04-10,0.553227290335077
2016-04-11,0.558803828523468
2016-04-12,0.562108593195171
2016-04-13,0.57035638194848
2016-04-14,0.588260216928143
2016-04-15,0.601406643424366
2016-04-16,0.58379333720705
2016-04-17,0.631770934211376
2016-04-18,0.697329556459423
2016-04-19,0.677339563561237
2016-04-20,0.667352637355543
2016-04-21,0.677815707921751
2016-04-22,0.678582381044612
2016-04-23,0.649477048227775
2016-04-24,0.636411324165537
2016-04-25,0.659189586157919
2016-04-26,0.650598812060172
2016-04-27,0.636443605139131
2016-04-28,0.613822712893021
2016-04-29,0.615162373297179
2016-04-30,0.558016979792111
2016-05-01,0.518573665181742
2016-05-02,0.5829661372587
2016-05-03,0.605381238298147
2016-05-04,0.603694557427852
2016-05-05,0.5492244496094
2016-05-06,0.559054006068823
2016-05-07,0.537946284459939
2016-05-08,0.49485521983343
2016-05-09,0.538543482471431
2016-05-10,0.573858867583446
2016-05-11,0.612983407579573
2016-05-12,0.654867970818
2016-05-13,0.678203079604881
2016-05-14,0.674571470075538
2016-05-15,0.632912873652269
2016-05-16,0.629676706049454
2016-05-17,0.641995932597327
2016-05-18,0.651894086125637
2016-05-19,0.648831428755891
2016-05-20,0.653697785525211
2016-05-21,0.645595261153076
2016-05-22,0.636423429530635
2016-05-23,0.65785396087546
2016-05-24,0.665129285299245
2016-05-25,0.662740493253276
2016-05-26,0.66083995093292
2016-05-27,0.675051649557751
2016-05-28,0.675983762670282
2016-05-29,0.673078475046807
2016-05-30,0.693193556717671
2016-05-31,0.696934114532894
2016-06-01,0.687681580476467
2016-06-02,0.679994673639357
2016-06-03,0.690828975401898
2016-06-04,0.699891858738459
2016-06-05,0.68788737168313
2016-06-06,0.674010588159339
2016-06-07,0.683997514365033
2016-06-08,0.682427852024017
2016-06-09,0.68180240816063
2016-06-10,0.677638162566983
2016-06-11,0.665536832590871
2016-06-12,0.647100361546904
2016-06-13,0.644009458325263
2016-06-14,0.643359803731681
2016-06-15,0.635057540835432
2016-06-16,0.619516269610692
2016-06-17,0.614427981147911
2016-06-18,0.598961359674608
2016-06-19,0.598081703144167
2016-06-20,0.628308799793402
2016-06-21,0.641656982374588
2016-06-22,0.656498159984505
2016-06-23,0.659919943185486
2016-06-24,0.658931338369165
2016-06-25,0.640999257537607
2016-06-26,0.616469752727742
2016-06-27,0.620912421718639
2016-06-28,0.62289770159468
2016-06-29,0.61543272645103
2016-06-30,0.627856866163083
2016-07-01,0.601225062947898
2016-07-02,0.58418070889018
2016-07-03,0.562213506359352
2016-07-04,0.559134708502808
2016-07-05,0.552617986958487
2016-07-06,0.533063787203822
2016-07-07,0.52289931564336
2016-07-08,0.5270998773323
2016-07-09,0.51183501194396
2016-07-10,0.481051068500226
2016-07-11,0.510588159338886
2016-07-12,0.534605203692943
2016-07-13,0.530323939570017
2016-07-14,0.511145006133385
2016-07-15,0.475522951772225
2016-07-16,0.44540883853057
2016-07-17,0.422707243850475
2016-07-18,0.48711182129253
2016-07-19,0.492325198527988
2016-07-20,0.478230518432436
2016-07-21,0.467501129834076
2016-07-22,0.479993866615017
2016-07-23,0.457598941184066
2016-07-24,0.437875266318032
2016-07-25,0.458761056233456
2016-07-26,0.449443960229841
2016-07-27,0.445001291238944
2016-07-28,0.435609545483892
2016-07-29,0.414164891213119
2016-07-30,0.415004196526567
2016-07-31,0.41133627090193
2016-08-01,0.436402446897798
2016-08-02,0.418833527019175
2016-08-03,0.399715120408031
2016-08-04,0.387416069468655
2016-08-05,0.426084640712764
2016-08-06,0.421480566853896
2016-08-07,0.369209600361547
2016-08-08,0.382029182000129
2016-08-09,0.382146200529408
2016-08-10,0.367204144877009
2016-08-11,0.354505616889405
2016-08-12,0.339918651946543
2016-08-13,0.301016043643876
2016-08-14,0.291832106656337
2016-08-15,0.298514268190329
2016-08-16,0.323814481244754
2016-08-17,0.328245044870553
2016-08-18,0.319973045387049
2016-08-19,0.318205662082768
2016-08-20,0.319739008328491
2016-08-21,0.301318677771322
2016-08-22,0.321546742849764
2016-08-23,0.356765285040997
2016-08-24,0.34800907095358
2016-08-25,0.354102104719478
2016-08-26,0.3479001226677
2016-08-27,0.308355930014849
2016-08-28,0.299494802763251
2016-08-29,0.326146781586933
2016-08-30,0.323669216863581
2016-08-31,0.302428336238621
2016-09-01,0.316410032926593
2016-09-02,0.317132319710763
2016-09-03,0.271591936212796
2016-09-04,0.257198657111498
2016-09-05,0.313539043837562
2016-09-06,0.342456743495384
2016-09-07,0.332820872877526
2016-09-08,0.330004357931435
2016-09-09,0.302755181096262
2016-09-10,0.26017657692556
2016-09-11,0.246501549486733
2016-09-12,0.278721996255407
2016-09-13,0.30624959648783
2016-09-14,0.31708793337207
2016-09-15,0.323854832461747
2016-09-16,0.309856995286978
2016-09-17,0.268726999806314
2016-09-18,0.254596003615469
2016-09-19,0.296601620504874
2016-09-20,0.296101265414165
2016-09-21,0.301354993866615
2016-09-22,0.280872716121118
2016-09-23,0.278697785525211
2016-09-24,0.236159532571502
2016-09-25,0.219797114080961
2016-09-26,0.250924042869133
2016-09-27,0.246174704629092
2016-09-28,0.240440796694428
2016-09-29,0.232818451804506
2016-09-30,0.237906740267286
2016-10-01,0.226981648266512
2016-10-02,0.209479307895926
2016-10-03,0.217073406933953
2016-10-04,0.210758441474595
2016-10-05,0.207312447543418
2016-10-06,0.212749774033185
2016-10-07,0.23954701723804
2016-10-08,0.189162470140099
2016-10-09,0.163559622958228
2016-10-10,0.199928174833753
2016-10-11,0.214850054877655
2016-10-12,0.207683678739751
2016-10-13,0.212642843308154
2016-10-14,0.279436212796178
2016-10-15,0.265305216605333
2016-10-16,0.208635967460779
2016-10-17,0.227189457034024
2016-10-18,0.236744625217897
2016-10-19,0.237293401768997
2016-10-20,0.254273193879527
2016-10-21,0.250407547291626
2016-10-22,0.20165924204274
2016-10-23,0.185982794241074
2016-10-24,0.231055103621925
2016-10-25,0.288325585899671
2016-10-26,0.367426076570469
2016-10-27,0.356256859706889
2016-10-28,0.314525631093034
2016-10-29,0.249515785396088
2016-10-30,0.215148653883401
2016-10-31,0.23960149138098
2016-11-01,0.231216508489896
2016-11-02,0.246828394344373
2016-11-03,0.250932113112531
2016-11-04,0.221701691523016
2016-11-05,0.241744141003293
2016-11-06,0.36111514623281
2016-11-07,0.371279617793273
2016-11-08,0.380596713796888
2016-11-09,0.383171121441023
2016-11-10,0.396523339143909
2016-11-11,0.448439214926722
2016-11-12,0.460488088320744
2016-11-13,0.423179353089289
2016-11-14,0.434118568016011
2016-11-15,0.419519497708051
2016-11-16,0.385814126154045
2016-11-17,0.374459293692298
2016-11-18,0.38595132029182
2016-11-19,0.447551488152883
2016-11-20,0.448653076376784
2016-11-21,0.453362063399832
2016-11-22,0.492712570211118
2016-11-23,0.50414810510685
2016-11-24,0.526426012008522
2016-11-25,0.539406998515075
2016-11-26,0.509934469623604
2016-11-27,0.467525340564271
2016-11-28,0.453011007811996
2016-11-29,0.464801633417264
2016-11-30,0.439057556975918
2016-12-01,0.445836561430693
2016-12-02,0.42649218800439
2016-12-03,0.343033765898379
2016-12-04,0.315917748079282
2016-12-05,0.361082865259216
2016-12-06,0.36935889986442
2016-12-07,0.366873264897669
2016-12-08,0.335419491251856
2016-12-09,0.331319807605397
2016-12-10,0.297194783394667
2016-12-11,0.277636548518303
2016-12-12,0.323548163212602
2016-12-13,0.337396700884499
2016-12-14,0.332320517786816
2016-12-15,0.342129898637743
2016-12-16,0.337146523339144
2016-12-17,0.282293078959261
2016-12-18,0.255124604558073
2016-12-19,0.342468848860482
2016-12-20,0.364351313835625
2016-12-21,0.366788527341985
2016-12-22,0.352742268706824
2016-12-23,0.355373168054749
2016-12-24,0.280130253728452
2016-12-25,0.239565175285687
2016-12-26,0.245048905674995
2016-12-27,0.277527600232423
2016-12-28,0.289846826780296
2016-12-29,0.304510459035444
2016-12-30,0.3279867970818
2016-12-31,0.309998224546452
2017-01-01,0.28972999580388
2017-01-02,0.311795939446758
2017-01-03,0.34448129498725
2017-01-04,0.359333139666247
2017-01-05,0.366244633807818
2017-01-06,0.365982376295149
2017-01-07,0.303407733772312
2017-01-08,0.253792647106291
2017-01-09,0.299110745295504
2017-01-10,0.342133081566121
2017-01-11,0.354701268519415
2017-01-12,0.335528226977825
2017-01-13,0.335653303637713
2017-01-14,0.309112843355605
2017-01-15,0.306542719731448
2017-01-16,0.364279719828282
2017-01-17,0.406422484748717
2017-01-18,0.425974791000936
2017-01-19,0.45272505729318
2017-01-20,0.466281753332688
2017-01-21,0.373357864497595
2017-01-22,0.319990478034925
2017-01-23,0.396254962719086
2017-01-24,0.409839901875343
2017-01-25,0.423267486523999
2017-01-26,0.409218553306866
2017-01-27,0.349472257189891
2017-01-28,0.281071463154837
2017-01-29,0.2488299280204
2017-01-30,0.291081630676866
2017-01-31,0.337460863109648
2017-02-01,0.440019689487105
2017-02-02,0.432055130563894
2017-02-03,0.464619444175462
2017-02-04,0.484982731351474
2017-02-05,0.463195184145121
2017-02-06,0.519366708627869
2017-02-07,0.523453891094542
2017-02-08,0.535711403763597
2017-02-09,0.529025854556018
2017-02-10,0.536865336819341
2017-02-11,0.516760272425035
2017-02-12,0.454903812013815
2017-02-13,0.485591975727058
2017-02-14,0.497078854781963
2017-02-15,0.460197379038766
2017-02-16,0.440386850004842
2017-02-17,0.448625770633614
2017-02-18,0.380737387431006
2017-02-19,0.334358154998225
2017-02-20,0.386083405958491
2017-02-21,0.381988154029889
2017-02-22,0.378090603918531
2017-02-23,0.361975888447758
2017-02-24,0.417021722991511
2017-02-25,0.385433814273264
2017-02-26,0.32594170620703
2017-02-27,0.355536457828992
2017-02-28,0.411300474484361
2017-03-01,0.494536974274555
2017-03-02,0.532346438139505
2017-03-03,0.57195539201446
2017-03-04,0.556558858655305
2017-03-05,0.538777799296343
2017-03-06,0.601166844194829
2017-03-07,0.624564249055873
2017-03-08,0.626529163035409
2017-03-09,0.634384784222588
2017-03-10,0.645456085988186
2017-03-11,0.630152351441206
2017-03-12,0.602498305412995
2017-03-13,0.617793970498047
2017-03-14,0.605189470966076
2017-03-15,0.621199283431781
2017-03-16,0.578887059810852
2017-03-17,0.564971272715535
2017-03-18,0.526019979987734
2017-03-19,0.489299893483103
2017-03-20,0.554073464381395
2017-03-21,0.534246796423615
2017-03-22,0.551781737193764
2017-03-23,0.558834446919079
2017-03-24,0.588570414124786
2017-03-25,0.57629272780091
2017-03-26,0.533617378393209
2017-03-27,0.543865595042123
2017-03-28,0.498874310061005
2017-03-29,0.483443481488654
2017-03-30,0.481936509473548
2017-03-31,0.464663826216068
2017-04-01,0.453140634582486
2017-04-02,0.431724282624835
2017-04-03,0.479979664955941
2017-04-04,0.46170233368839
2017-04-05,0.457538491333398
2017-04-06,0.451611471547077
2017-04-07,0.452454730318582
2017-04-08,0.402605629256641
2017-04-09,0.375266292243633
2017-04-10,0.415593428230206
2017-04-11,0.425781123914657
2017-04-12,0.412906297408089
2017-04-13,0.408734385591169
2017-04-14,0.392982795907169
2017-04-15,0.366543203899164
2017-04-16,0.355011942803654
2017-04-17,0.36154820696556
2017-04-18,0.389759045866822
2017-04-19,0.385861495755463
2017-04-20,0.358683547981021
2017-04-21,0.34888722120009
2017-04-22,0.336181853394016
2017-04-23,0.309726122462154
2017-04-24,0.345243859139473
2017-04-25,0.368346728640134
2017-04-26,0.446095994319099
2017-04-27,0.454936089861528
2017-04-28,0.44862173590265
2017-04-29,0.407636938768923
2017-04-30,0.350016945870049
2017-05-01,0.394681417643072
2017-05-02,0.453822504115426
2017-05-03,0.456985733191311
2017-05-04,0.46106888092702
2017-05-05,0.464566992672929
2017-05-06,0.453806365191569
2017-05-07,0.523353022820438
2017-05-08,0.544313450179142
2017-05-09,0.559601045802266
2017-05-10,0.548085923630612
2017-05-11,0.556546754462412
2017-05-12,0.578233433394661
2017-05-13,0.573258610115878
2017-05-14,0.548977599173687
2017-05-15,0.554920757883864
2017-05-16,0.559221781091637
2017-05-17,0.555211258513282
2017-05-18,0.550752880797908
2017-05-19,0.572947935831639
2017-05-20,0.548215035021465
2017-05-21,0.50068186953294
2017-05-22,0.516606952648397
2017-05-23,0.530603434362997
2017-05-24,0.511728962912753
2017-05-25,0.488125786772538
2017-05-26,0.519435299054259
2017-05-27,0.494569252122269
2017-05-28,0.465801620347955
2017-05-29,0.507298828314128
2017-05-30,0.523231980891514
2017-05-31,0.538769729834415
2017-06-01,0.528743423388528
2017-06-02,0.535683160646848
2017-06-03,0.547053032503793
2017-06-04,0.572161163293632
2017-06-05,0.588126593718731
2017-06-06,0.563224234208063
2017-06-07,0.549506148929989
2017-06-08,0.541069526483974
2017-06-09,0.523090765307769
2017-06-10,0.507734579258255
2017-06-11,0.492313837513315
2017-06-12,0.500181562893386
2017-06-13,0.474250346986863
2017-06-14,0.466915206094058
2017-06-15,0.47145024369775
2017-06-16,0.491849843452439
2017-06-17,0.480060359575223
2017-06-18,0.459442884348472
2017-06-19,0.460463671282399
2017-06-20,0.431917949711113
2017-06-21,0.432728930634905
2017-06-22,0.423840418320906
2017-06-23,0.427419224686098
2017-06-24,0.426402472483135
2017-06-25,0.382375488202447
2017-06-26,0.411001904393015
2017-06-27,0.407338368677577
2017-06-28,0.435282915335205
2017-06-29,0.459943190988025
2017-06-30,0.434875407507827
2017-07-01,0.443344307801556
2017-07-02,0.426862431813047
2017-07-03,0.424393176462993
2017-07-04,0.387386624059908
2017-07-05,0.393095768374165
2017-07-06,0.382936315806462
2017-07-07,0.394604757754753
2017-07-08,0.351215260966399
2017-07-09,0.326849520673961
2017-07-10,0.367011232691004
2017-07-11,0.396271101642942
2017-07-12,0.383783609308931
2017-07-13,0.371602756528195
2017-07-14,0.349972563829444
2017-07-15,0.33463655143475
2017-07-16,0.289891385042445
2017-07-17,0.318360446725412
2017-07-18,0.294426422646138
2017-07-19,0.306712178431942
2017-07-20,0.303960491914399
2017-07-21,0.319905748684678
