Date,FR10_TA,FRB0_TA,FRC1_TA,FRC2_TA,FRF2_TA,FRF3_TA,FRG0_TA,FRH0_TA,FRI1_TA,FRI2_TA,FRI3_TA,FRJ2_TA,FRK1_TA,FRK2_TA
2016-11-19,282.1061904305556,282.5122271666667,281.9626088194445,281.2406236666667,281.4348936666667,280.76384625,283.0282012222222,283.0619722916667,284.9018385416666,282.3387310555557,283.5932178333333,283.9007796944444,281.24668843055554,280.5172512361111
2016-11-20,281.9240582222223,282.38189704166666,281.77875172222224,281.0585762916667,281.2610157916667,280.61261580555555,283.0046759027777,283.1260930138889,284.7602596111111,282.1440358611113,283.5071112222222,283.71232977777777,281.0458327638888,280.30236966666666
2016-11-21,281.8299400972223,282.3319723888889,281.5966386944445,280.82442208333333,281.0637094861112,280.40531502777776,283.0149402083333,283.15196461111117,284.73135747222216,282.0528340972224,283.4931983194444,283.63487391666666,280.90031362499997,280.1296902777778
2016-11-22,281.64684897222224,282.15910659722226,281.361527625,280.5084981250001,280.79192894444446,280.0761529027778,282.87174758333333,283.0735139583333,284.5519252361111,281.86221020833347,283.3084908472221,283.47351416666663,280.69612775,279.8965930277778
2016-11-23,281.5058330694446,281.97883647222227,281.12774668055556,280.2360595833334,280.5726561250001,279.8208439305555,282.77210694444443,283.00662590277784,284.31464983333336,281.64882602777794,283.1115342638888,283.20679591666664,280.47691312499995,279.6291875694444
2016-11-24,281.4648162222223,281.9148481805556,281.01018754166665,280.0539003888889,280.4982470972223,279.702202236111,282.72493425000005,282.97907854166675,284.13296022222227,281.51781030555566,283.01888894444437,282.9566032916666,280.3330740972222,279.4228248333333
2016-11-25,281.4978782361112,281.939793625,281.00465091666666,279.99628719444445,280.4964375694445,279.6683347361111,282.7697663055556,283.0019715555556,284.0430760277778,281.4841462500001,283.0495130833333,282.819259125,280.30515238888887,279.3298240138889
2016-11-26,281.46608883333346,281.91037805555555,281.0183342916666,280.04490044444447,280.4828926805556,279.66719279166665,282.71344645833335,282.9113822500001,284.04148580555557,281.49605355555565,283.02149262499995,282.7787405694444,280.36193448611107,279.34354572222225
2016-11-27,281.3391604722223,281.8248669166667,280.95676673611104,279.9922135833333,280.3672460833334,279.5605635,282.6290450138889,282.8168835694444,284.01632337500007,281.4620731111111,282.9538165555554,282.73897223611107,280.32891268055556,279.30685401388894
2016-11-28,281.39172841666675,281.9127519722222,281.0637856666666,280.10408811111114,280.46754216666676,279.67495338888887,282.701409125,282.84719088888886,284.1471272222223,281.5997602361112,283.0664710555555,282.8545511527777,280.4619245694444,279.3859456527778
2016-11-29,281.5417786805557,282.0737377222222,281.3248240277778,280.2791114444444,280.6689244305556,279.8133636666666,282.8045910416667,282.897281625,284.22276731944453,281.75333030555555,283.17407955555547,282.9646367222222,280.7061694444444,279.5731649027778
2016-11-30,281.59862501388903,282.0690255,281.3006079444444,280.3130929861111,280.7180301944445,279.89527029166663,282.7962938333334,282.85543576388886,283.99621729166677,281.60525956944446,283.07193543055547,282.7839841527777,280.5956583055555,279.5582458055556
2016-12-01,281.5765366250001,282.007685,281.1732102777778,280.1688080972222,280.6736825555556,279.8030906527777,282.6887574861111,282.70761361111107,283.81057400000003,281.55560058333333,282.96101115277776,282.6191037361111,280.49722761111104,279.39602144444444
2016-12-02,281.51144023611124,281.9622318055556,281.0600906111111,279.99106193055553,280.59114856944444,279.6900883333332,282.64901136111115,282.72529687499997,283.6713758750001,281.53584823611106,282.9427984027777,282.3946023749999,280.38908062499996,279.2222982638889
2016-12-03,281.4389125555556,281.8421473194445,280.9130005833333,279.8209065,280.52625266666666,279.6232063055555,282.57853375,282.68247195833334,283.4574738194445,281.4037984166667,282.832889486111,282.1373732916666,280.24167861111107,279.07367144444447
2016-12-04,281.34076945833345,281.76449791666676,280.840835,279.7459236666666,280.49718052777786,279.60959423611104,282.4987381944445,282.63320254166666,283.3080262916667,281.31431476388894,282.7321499166666,281.98152552777776,280.1458656805555,278.9317887638889
2016-12-05,281.20406262500006,281.6802439166667,280.75240022222226,279.6748252222222,280.40642772222225,279.54899433333327,282.3891451527778,282.5234669027778,283.26314648611117,281.2386010694444,282.67468629166666,281.9046127916666,280.035038375,278.7734771666667
2016-12-06,280.95430030555565,281.4993630416667,280.5837805138889,279.48642070833336,280.1345109861111,279.25326780555554,282.19827140277783,282.3640726944444,283.1240866527778,281.05580334722225,282.5262704444443,281.71587366666665,279.87560729166665,278.61486183333335
2016-12-07,280.5944407916667,281.1564396805556,280.230904125,279.13814062499995,279.7749819583333,278.90561072222215,281.8297880972222,282.0036244722222,282.99848812500005,280.7789745555555,282.2379644444444,281.5524414166666,279.6200564861111,278.37078770833335
2016-12-08,280.19911826388886,280.8699397222223,279.9410124583334,278.83758866666665,279.38790986111115,278.5491514305555,281.54777818055555,281.68930036111107,282.85588025,280.5475978472222,282.0528844305555,281.37378866666666,279.38001251388886,278.1300574305556
2016-12-09,279.9056785138889,280.6082430416667,279.65503368055556,278.5163230416666,279.0843216111111,278.25168586111107,281.34021181944445,281.4651354999999,282.6291179722222,280.2631720555555,281.8231572777777,281.0996125833333,279.0989605833333,277.83050056944444
2016-12-10,279.7173282083333,280.37433884722225,279.40247062500003,278.2621106944444,278.91222306944445,278.0932444861111,281.12087249999996,281.24642525,282.3820333055556,280.0319804305555,281.5990218333332,280.8374993472222,278.86624663888887,277.5606553611111
2016-12-11,279.67791065277777,280.3153885277778,279.28826399999997,278.1272276944444,278.8429058611111,278.01141859722225,281.0872533888889,281.19087059722216,282.20078231944444,279.87031693055553,281.4626612083332,280.6560173611111,278.7258029722222,277.37197001388887
2016-12-12,279.52153906944443,280.1730664722223,279.12112833333333,277.90618527777775,278.69328341666665,277.83142123611105,280.9655080416666,281.002472861111,282.14575975,279.77687854166663,281.37965774999986,280.62873349999995,278.63290586111106,277.1809416111111
2016-12-13,279.3529926388889,280.0824023194445,278.92064693055556,277.5766582222222,278.49491615277776,277.58099999999996,280.9312240277778,280.9935521805555,282.14025756944454,279.75077513888886,281.3945808194443,280.61187143055554,278.5217177916666,276.91099734722224
2016-12-14,279.28988688888893,280.10590734722234,278.841780625,277.4481927777777,278.3915259583334,277.44923624999996,281.05322499999994,281.11210568055554,282.2014663194445,279.84334726388886,281.5288381388888,280.6600859861111,278.527154,276.81865641666667
2016-12-15,279.3216053611111,280.15201759722237,278.7618548611111,277.3585378055555,278.33798677777776,277.35175261111107,281.14793144444445,281.2272508888888,282.2554878750001,279.9235270277777,281.61957856944434,280.72143563888886,278.5100930833333,276.78261862500005
2016-12-16,279.30648323611115,280.1334010833334,278.7031597222222,277.39507338888876,278.3015234027778,277.32953605555554,281.1747564861111,281.3199638194444,282.2944798055557,280.00937286111105,281.6655607638888,280.7935230277778,278.5316163194444,276.8252542083334
2016-12-17,279.23753363888886,280.0114432777779,278.5989416666667,277.3444465277777,278.2507953888889,277.29947602777776,281.076739375,281.29888704166666,282.18101081944457,279.94651163888886,281.56984537499994,280.74095594444447,278.43792526388887,276.8528964583333
2016-12-18,279.0872394861111,279.8105665972223,278.35922370833333,277.17404781944435,278.08655200000004,277.1682631388889,280.91973584722217,281.2728047777777,281.9956838611112,279.80512143055546,281.38289474999993,280.60271504166667,278.27122340277776,276.7775674166667
2016-12-19,279.12448368055556,279.7509191944446,278.21203390277776,277.05046645833323,278.0970767916667,277.1680528888889,280.89662658333333,281.2665332083333,281.844248263889,279.72640845833325,281.2771904583333,280.47092002777777,278.177057125,276.70374863888895
2016-12-20,279.17097262500005,279.75428934722225,278.19898125,277.0235274583332,278.1296948055555,277.20329402777776,280.90197515277777,281.25445440277775,281.7833755277778,279.7088318333333,281.27795033333325,280.3923555416667,278.1504465138889,276.7186328194445
2016-12-21,279.11556093055555,279.648578763889,278.09347343055555,276.924216736111,278.10407694444444,277.16668890277776,280.8374278055556,281.2812452638889,281.5879632083334,279.60314227777775,281.13845313888885,280.2277057222222,278.0268391388889,276.6023331527778
2016-12-22,279.0275536388889,279.5421722777779,278.00993595833336,276.88555465277767,278.1345566666667,277.2733298472222,280.797638125,281.2578659583333,281.5268334583334,279.58577399999996,281.1109858749999,280.2020371527778,277.9843467777777,276.5308446944445
2016-12-23,278.82986231944443,279.39525516666674,277.9128716111111,276.80680127777765,278.0655584722222,277.25538808333334,280.6539109444445,281.16476074999997,281.48132719444453,279.56001977777777,281.03537886111104,280.20396705555555,277.96375820833333,276.52173713888897
2016-12-24,278.63597205555556,279.23885547222227,277.76341087500003,276.6047937638888,277.8933960277778,277.06589912500004,280.5186726111111,281.0568765416666,281.4192269583334,279.51547705555555,280.9354080277777,280.2082574027778,277.8938207499999,276.4584081250001
2016-12-25,278.340771125,278.96792501388893,277.47976736111116,276.2925290555555,277.60742741666667,276.7849115555556,280.25893909722225,280.8508881805555,281.3265932916667,279.39050651388885,280.7353368055555,280.12963231944445,277.69093193055556,276.22091140277786
2016-12-26,278.1416698611111,278.7282470277778,277.1537819305556,275.94617923611105,277.38483345833333,276.56222336111114,280.0507647361111,280.75059661111106,281.08501205555564,279.20626895833334,280.5192789444444,279.91920048611115,277.4157445972222,275.92750525
2016-12-27,278.0529586527778,278.57853559722224,276.98978713888897,275.7944811666666,277.30018854166667,276.4600222361112,279.88627448611106,280.66348029166664,280.8544825694445,279.0552465138889,280.33375088888886,279.70181444444444,277.2474544166667,275.73239475
2016-12-28,277.7868488611111,278.262446125,276.6638932083334,275.4628525138888,276.9750539166667,276.1102525416667,279.57123105555553,280.4454315,280.5516743333334,278.7579899444445,279.9906126388889,279.44309,276.9509704166667,275.5060471805556
2016-12-29,277.50414341666664,277.9744037222223,276.27159611111114,275.1225826944444,276.6429719722222,275.7834741666667,279.36639297222223,280.3935667638889,280.23792016666664,278.4459228888889,279.7123171944444,279.10691837499996,276.5878818333333,275.1974832083334
2016-12-30,277.4062934861111,277.8898437083334,276.09348750000004,274.86438773611104,276.4821498333333,275.5596407916667,279.34592447222224,280.42775216666666,280.14723681944446,278.2937207916667,279.6487193888889,278.91235679166664,276.41570770833334,274.9398912083334
2016-12-31,277.19979218055556,277.7073053055556,275.9316144583334,274.69193013888884,276.29014511111114,275.4132576666667,279.2072375,280.4303624444445,280.16487406944447,278.0843916527778,279.53337273611106,278.82911527777776,276.1987400277778,274.7334536388889
2017-01-01,277.128744375,277.60497029166675,275.8421387083334,274.60822337499997,276.2015616666667,275.338386388889,279.1094654305556,280.3376959583334,280.2095516250001,277.9733426111112,279.4541528749999,278.8368645972222,276.0934005277778,274.5964504305556
2017-01-02,277.1386723055556,277.62203525000007,275.8238400833334,274.5788181527777,276.19573215277785,275.3231769305556,279.1565773055556,280.394826125,280.30267576388894,277.96434790277783,279.50377556944443,278.90159338888884,276.0446420972222,274.5100821111111
2017-01-03,277.1656525972222,277.66812979166673,275.81453898611113,274.5299206388889,276.1868679722223,275.3112978055556,279.2155040138889,280.4129728194445,280.39173483333343,278.0063118472223,279.61637194444444,278.9205516666667,276.0290590277778,274.46920123611113
2017-01-04,277.0007507777778,277.54103851388885,275.7113982083334,274.43057673611105,276.02399072222227,275.1445916111112,279.0935417916667,280.29037543055557,280.3565405833334,277.9508390277778,279.5315592361111,278.85102869444444,275.98394029166667,274.43684866666666
2017-01-05,276.92549145833334,277.4735504722222,275.6185451666667,274.36573951388885,275.9405153472223,275.0738933611111,279.0502334166667,280.2123661111111,280.30552941666673,277.94938890277786,279.4923382638888,278.82012190277777,275.91666731944446,274.3358744166666
2017-01-06,276.88597330555564,277.4371462361112,275.5795315972222,274.35682173611104,275.9187961944445,275.0801538055556,279.0540971944445,280.2151837083333,280.2105855833334,277.9040894027778,279.4748258055555,278.70207604166666,275.86748154166673,274.2731002777778
2017-01-07,276.81183425000006,277.2817905,275.471631875,274.2966907083332,275.8993979444445,275.06751127777784,278.88749472222224,280.12997575,280.06735029166674,277.7927219305556,279.31439351388883,278.56700654166673,275.79041558333336,274.2197371666667
2017-01-08,276.7106225416667,277.1702175277778,275.38663411111116,274.23009745833326,275.8133780555556,274.9849818611112,278.68064231944453,279.97807820833333,279.9239374583334,277.7180261250001,279.15126649999996,278.5139430138889,275.7316683472222,274.1646049166667
2017-01-09,276.54103719444447,277.07803909722224,275.29970294444445,274.12882273611103,275.64510063888895,274.8088361111112,278.5933960694445,279.9878976527778,279.8590537916668,277.66596191666673,279.11107630555557,278.45730037500005,275.6891532916667,274.1045526805555
2017-01-10,276.44702580555554,277.0032492222223,275.2365494583334,274.03344274999995,275.57044173611115,274.7410286805556,278.5301233055556,279.9482642916667,279.79516215277783,277.6240621944445,279.1091456944444,278.3753065277778,275.62767281944446,274.0369768194444
2017-01-11,276.4037750277777,276.90744068055557,275.1477189583333,273.9429212916666,275.5143173055556,274.71859448611116,278.4261753472223,279.86109144444447,279.5550110555556,277.4296044444445,278.9536855555555,278.0846211944445,275.4291908750001,273.93004931944444
2017-01-12,276.3855369583333,276.7372979027778,275.0336663333334,273.8933443194444,275.50239419444443,274.72962301388895,278.2098675555556,279.70778488888897,279.1777890000001,277.1342341111112,278.6067211388889,277.74192754166666,275.2039334027778,273.82723894444445
2017-01-13,276.3393173472222,276.60829011111116,274.98988023611116,273.8567939722222,275.47631037499997,274.7066119305556,278.01419713888896,279.5252444305556,278.94096652777785,276.96616679166675,278.40492590277773,277.53085740277777,275.0879134444445,273.7604483611111
2017-01-14,276.12249852777774,276.3855820555556,274.8530928888889,273.68483056944444,275.28601943055554,274.5245243611111,277.7426007222223,279.2175780138889,278.6872337638889,276.7448795833334,278.15134233333333,277.30825752777776,274.91592279166673,273.6085278194444
2017-01-15,275.92632313888885,276.1644597777778,274.66969369444445,273.4210663194444,275.06877763888883,274.2817017222223,277.52203555555565,278.97909597222224,278.3937482083333,276.4911449166667,277.88884379166666,277.0479619583333,274.7128889861112,273.4083484722222
2017-01-16,275.875256375,276.1199705833333,274.62405000000007,273.31692543055556,274.97770298611107,274.16018870833335,277.5070282083334,278.9274984583334,278.21754450000003,276.3842944305556,277.77342065277776,276.88305356944437,274.66879769444455,273.32303625
2017-01-17,275.91263613888884,276.1782784583333,274.64124038888895,273.2593390833334,274.9679762777778,274.09771852777783,277.5577814166667,278.8664039305556,278.1882423888889,276.3460526250001,277.7988795,276.81235002777777,274.62890295833336,273.20543611111106
2017-01-18,275.8802590138888,276.20127925,274.69778025,273.2333765,274.91141854166665,273.99089970833336,277.54601002777787,278.8455384305555,278.23198131944446,276.3548387361112,277.85104727777775,276.8150685555555,274.6280163472223,273.1224845138888
2017-01-19,275.97199812499997,276.28246705555557,274.7748916388889,273.2499117638889,274.95144274999996,273.9739046527778,277.557342763889,278.7980289861111,278.25680863888897,276.39517223611114,277.86800612499997,276.83846193055547,274.68057065277776,273.08915688888885
2017-01-20,275.9810786388889,276.31798002777776,274.90350472222224,273.4120476111111,275.00057840277776,274.05404991666666,277.5095581111112,278.65097222222226,278.393111875,276.4585047083334,277.92029993055553,276.97797547222217,274.7844155694445,273.20113320833326
2017-01-21,275.9352393055555,276.2980806944444,274.90086694444443,273.4095618611111,274.9193310833333,273.9538446388889,277.43256168055564,278.5340370138889,278.33948680555557,276.3457175694445,277.8448764722222,276.8575031666666,274.7057898194445,273.17166106944444
2017-01-22,275.8727801527777,276.23725194444444,274.8634705277778,273.381237125,274.8174754861111,273.87001395833335,277.3448776666667,278.41070272222225,278.2302488194445,276.1881395277778,277.7246646805555,276.69340270833334,274.57176436111115,273.0573950694444
2017-01-23,275.70937588888887,276.0955931666667,274.72126241666666,273.2973391111111,274.66316905555556,273.7804307777778,277.26970330555565,278.374853611111,278.1212937083334,275.98260176388897,277.6000427916666,276.51789701388884,274.3520854722222,272.8070903472222
2017-01-24,275.6499059305555,276.0478117638889,274.63980144444434,273.18907616666667,274.5775460416666,273.6606892222223,277.3276224166667,278.4854995555555,278.082552125,275.84649125000004,277.5710975833333,276.4224880694444,274.21802037500004,272.60019184722216
2017-01-25,275.481053875,275.9155284166667,274.5300335972222,273.0597366666667,274.39912501388886,273.4597538194445,277.2614788055556,278.42171625,277.94489554166665,275.6262290000001,277.4311143472222,276.24936837499996,274.02787819444444,272.38373659722214
2017-01-26,275.2668771666667,275.73149545833337,274.3617646666667,272.86763354166675,274.1794112638888,273.24650334722224,277.11908429166675,278.27039852777773,277.76105100000007,275.4157472916667,277.25180673611106,276.0294943472221,273.8156129305555,272.1532582222222
2017-01-27,275.0604959444444,275.5098913055556,274.1368420416666,272.6691959166667,274.0186881944444,273.1089790833333,276.9511770138889,278.1287618888889,277.5242271944445,275.1865546527778,277.05128483333334,275.780719986111,273.57247723611107,271.86676815277775
2017-01-28,274.8265762083333,275.25189658333335,273.8883575138889,272.47454781944447,273.8194239027777,272.9467722638889,276.66029113888897,277.7408218611111,277.3893325138889,275.04553775000005,276.8468370833333,275.68308051388885,273.3970974027778,271.6013957083333
2017-01-29,274.4888841944445,274.95079640277777,273.6525475972222,272.2628250972222,273.5535872638888,272.72516911111114,276.33958858333335,277.4115657222222,277.24353516666673,274.9576679444445,276.62080520833325,275.61407947222216,273.27862015277776,271.39662890277776
2017-01-30,274.26927597222226,274.7283038888889,273.3668159166666,271.9718553333334,273.26974205555547,272.40146744444445,276.19823820833335,277.2052144722222,276.9489233055556,274.7816124583333,276.4032221111111,275.37893483333323,273.07072698611114,271.1678846805555
2017-01-31,273.94579693055556,274.42343109722225,273.0277033333333,271.59483205555557,272.9255463055555,272.0245947638889,275.9467031527778,276.99532568055554,276.6585710277778,274.52344463888886,276.10632751388886,275.16093395833326,272.80983406944443,270.93059284722216
2017-02-01,273.60592494444444,274.0673331111111,272.66858129166667,271.19614320833335,272.58566551388884,271.664518875,275.607066125,276.6976189583333,276.33276127777776,274.21283220833334,275.7566307083333,274.86974811111105,272.4898083333334,270.59813309722216
2017-02-02,273.27041484722224,273.71037079166666,272.28394061111106,270.80896425000003,272.2247133333333,271.28622229166666,275.2628542777778,276.40659865277775,275.9751122638889,273.87179649999996,275.36121580555556,274.55363344444436,272.1854992638889,270.29263752777774
2017-02-03,273.15144923611115,273.5967722777778,272.0866844166666,270.55695975000003,272.0789820555555,271.10890605555556,275.14375675,276.30204893055554,275.7481508472222,273.7054443888889,275.18752381944444,274.3607389166666,272.0210306666667,270.06431150000003
2017-02-04,273.24962668055554,273.70043193055557,272.16126599999996,270.46536597222223,272.1510360416666,271.1002131666666,275.20354466666674,276.3544174861111,275.83967330555555,273.841334625,275.31322215277777,274.4789864583333,272.1771135,270.1039708194445
2017-02-05,273.5183510138889,273.9473646805556,272.3776470555555,270.5481297222222,272.34413295833326,271.19285412499994,275.3841272222223,276.4982639583333,275.97021811111114,273.99816387499993,275.4961959861111,274.59276341666657,272.33913211111116,270.21866606944445
2017-02-06,273.7953566805555,274.2415388472222,272.61130161111106,270.74013293055555,272.5413705694444,271.3758904583333,275.65708009722226,276.7407853611112,276.1148928472222,274.1528890277778,275.7036299444444,274.68252570833323,272.49139615277784,270.3199777916667
2017-02-07,274.2033996666667,274.6539019861111,272.9104090555555,271.0106448194445,272.8525150416666,271.64712366666663,276.11747225000005,277.13544162500006,276.420360625,274.39546661111115,276.09200997222223,274.8454188055555,272.7148875694445,270.4609819861111
2017-02-08,274.6164810277778,275.0552194722223,273.25948863888885,271.3139139444445,273.17577748611103,271.90966044444446,276.49125272222227,277.3864479444445,276.72725875000003,274.72051169444444,276.4301968055555,275.0896792222222,273.00394201388895,270.712417888889
2017-02-09,274.9103625972223,275.31605523611114,273.5433300138888,271.62509456944446,273.4465813194444,272.1128465555555,276.71376911111116,277.6033575138889,277.0136449861111,274.9945502638889,276.65298865277776,275.35869808333325,273.2780504305556,270.97580791666667
2017-02-10,275.25569751388895,275.6672120694445,273.9170112777777,271.9877034722223,273.8078308333333,272.4550095416667,277.0292365972222,277.92822451388895,277.3099518194444,275.29916548611106,276.95346530555554,275.6525097499999,273.616170263889,271.26635923611116
2017-02-11,275.4538259583334,275.8989687361111,274.18936408333326,272.2919052916667,274.05812438888887,272.7299556666666,277.24449693055556,278.0845104583334,277.61141027777774,275.5166007222223,277.23248776388886,275.87120622222216,273.81254323611114,271.4754682083333
2017-02-12,275.60333604166675,276.0833140833333,274.3749512777777,272.4981411666667,274.23546144444447,272.9269226111111,277.415980875,278.1883065972223,277.9056930138889,275.72550761111114,277.44302165277776,276.1293330277777,274.0140408194445,271.6546245277778
2017-02-13,275.9118399444445,276.4167472222222,274.7062576666666,272.8230204027778,274.56552505555555,273.26064579166666,277.68809551388887,278.3922110000001,278.20717458333337,276.0021520833333,277.7539493333333,276.3699968611111,274.3174081805556,271.91224127777775
2017-02-14,276.17753477777785,276.6801589583334,275.0042427222222,273.1544243194445,274.9007415694444,273.62971751388886,277.8851542361111,278.509389138889,278.4868090833333,276.1892914444444,277.9853029444444,276.5862639027777,274.52000852777775,272.15863191666665
2017-02-15,276.2733880694445,276.8094877361111,275.1463360555555,273.3198142361112,275.03880088888883,273.78451619444445,277.95194929166666,278.501923513889,278.7543089305555,276.3294555833333,278.1620772083333,276.8066641527777,274.6411581805556,272.29815970833334
2017-02-16,276.2582665000001,276.7924812638889,275.2361313333333,273.4839781388889,275.12418831944433,273.8800665277778,277.87788083333334,278.41600068055567,278.7962344166666,276.3517285555555,278.1420444722222,276.86039729166663,274.69609693055554,272.46372065277774
2017-02-17,276.1853697361112,276.7014404444444,275.23857763888884,273.55321430555557,275.0946605972222,273.8640097638889,277.7340106388889,278.2335448055556,278.66237399999994,276.27763526388884,277.98276405555555,276.78699231944444,274.67369554166663,272.5639561388889
2017-02-18,275.9789952500001,276.4962185277778,275.1614393194444,273.578804125,274.96813004166665,273.78083023611106,277.4816105,278.0014576111112,278.56007338888884,276.19984624999995,277.78262337499996,276.74949836111114,274.63105901388894,272.6238857916667
2017-02-19,275.762601138889,276.25487195833335,274.9973974861111,273.537658,274.809315,273.68559725,277.27090655555554,277.84059200000013,278.361584736111,276.0551423472222,277.52751140277775,276.6438753055555,274.5479208055556,272.6011965138889
2017-02-20,275.78145972222234,276.299762875,275.12663951388885,273.6944187222222,274.89425261111114,273.78431186111106,277.2344688611111,277.7582450555556,278.5078859722222,276.2739391249999,277.6032490833333,276.85426748611104,274.75918348611117,272.790686625
2017-02-21,275.90307359722226,276.5448494166667,275.29472170833327,273.83251870833334,274.9931834583333,273.83235586111107,277.4687045416666,277.93129272222234,278.83435683333323,276.6352860694444,277.9201439305555,277.2013274722222,275.08137061111114,273.05260218055554
2017-02-22,276.13868455555564,276.8038418194444,275.5619915416666,274.0506844305556,275.1774263888889,273.94210061111113,277.6285355972222,278.01624161111124,279.0536609027777,276.9268735972222,278.14529915277774,277.4622836666666,275.3998205138889,273.41759052777775
2017-02-23,276.4420360000001,277.0918585138889,275.86948823611107,274.3479539861111,275.46164537499993,274.2041422916666,277.77069973611106,278.03789773611123,279.20737261111105,277.23083040277777,278.343507125,277.6690307222222,275.72734130555557,273.81445172222226
2017-02-24,276.7748534583334,277.4440527361111,276.2324871666666,274.72415894444447,275.81546462499995,274.5822878194444,278.0314754444444,278.2017753472223,279.54198451388885,277.598403375,278.6961618333333,278.0401850555555,276.0907413333334,274.23573641666667
2017-02-25,277.03491016666675,277.75141106944443,276.567611236111,275.07750947222223,276.1520545277778,274.9409800555556,278.3014525694444,278.42780809722234,279.9232227222222,277.9681339583333,279.06120455555555,278.44943716666666,276.46998904166674,274.6384102916666
2017-02-26,277.2796866111112,278.05412379166665,276.8559071944444,275.38670730555555,276.4197395277778,275.23099897222227,278.602029375,278.6639032916667,280.30981826388887,278.3177138333333,279.41940477777774,278.82264156944444,276.7939418333334,274.99388138888895
2017-02-27,277.54927694444456,278.33541802777773,277.1532356388888,275.7018450000001,276.6762450694444,275.49654595833334,278.8911538611111,278.9767588194445,280.588082125,278.5475995972222,279.68730452777777,279.0569273333333,277.0223592361112,275.31602688888887
2017-02-28,277.9590974861112,278.65256370833333,277.470468236111,276.0540493333334,277.04097580555555,275.8712323611111,279.25308768055555,279.37770694444447,280.7757845277778,278.6834801944444,279.91494463888887,279.2119653194444,277.2113314722223,275.6116326805556
2017-03-01,278.38694518055564,279.03999920833326,277.8953680833332,276.50607550000007,277.486233875,276.3402968611111,279.5636484305555,279.6724702083333,281.0562276388889,278.93710881944446,280.2221214583333,279.4428355416667,277.5275840694446,275.98907976388887
2017-03-02,278.7994344444445,279.3928790972222,278.2920442083332,276.98058800000007,277.91232445833333,276.79954152777776,279.8562295,279.9396701944445,281.2840555138889,279.16476095833326,280.48958876388883,279.64718584722226,277.8393797777779,276.3546979027778
2017-03-03,279.155068888889,279.7475474861111,278.7055845694443,277.511831125,278.27216038888884,277.2012824305556,280.16559543055547,280.1916461388889,281.50769152777775,279.4472080138888,280.74993498611104,279.91193933333335,278.22981323611117,276.8129000277778
2017-03-04,279.3885611666667,279.9836793194444,279.0189032777777,277.86607733333335,278.53837951388886,277.4925684166667,280.39613469444436,280.40212920833335,281.8040055833333,279.6892951527778,280.9917885555555,280.2195006388889,278.51834815277783,277.1468480416667
2017-03-05,279.6153818333334,280.15782895833325,279.2512142499999,278.13934100000006,278.75844648611104,277.7255013888889,280.59494259722214,280.63225737500005,281.96698944444444,279.8011300972222,281.15472287499995,280.3791255,278.66417265277784,277.37697348611107
2017-03-06,279.750223638889,280.2424778888888,279.3678510555555,278.38418481944444,278.9302811666666,277.9904862083334,280.7307188888888,280.8091800972222,281.9828248472222,279.7267211111111,281.16294755555555,280.3315978888889,278.6624998194446,277.48898095833334
2017-03-07,279.8237509444445,280.3211735833332,279.512910111111,278.6144756388889,279.0827097222221,278.2425468194445,280.8001025972222,280.87454876388887,282.0745612916666,279.7986686805555,281.2356678055556,280.4149442916667,278.75895193055567,277.6008190555556
2017-03-08,279.8403799027778,280.3199412638888,279.5629762916666,278.6697399861112,279.1157609305555,278.2799749722223,280.8000513194444,280.8428207361111,282.0866085555556,279.78976787499994,281.24121395833333,280.4713021388889,278.7811433611112,277.7043970833333
2017-03-09,279.82873590277785,280.2980340972221,279.60405191666655,278.6507352638889,279.1450148194444,278.3102880416667,280.7536271944444,280.77127291666665,282.0623139166667,279.77740447222214,281.2141970833333,280.46426529166666,278.7993839583334,277.7547809444444
2017-03-10,279.7510241111112,280.20981891666656,279.5851355277777,278.6388934444445,279.14475908333327,278.3644578888889,280.64431569444434,280.6575272361111,282.0972378611112,279.73445470833326,281.1470665694444,280.5002355972222,278.80653620833345,277.7713251805555
2017-03-11,279.76714238888894,280.28052954166657,279.62199555555543,278.61512995833334,279.1841146944444,278.4456953472223,280.68706219444437,280.642919361111,282.16417852777784,279.80163040277773,281.2174408055555,280.5490503611111,278.8532227222223,277.76729318055555
2017-03-12,279.7074611944445,280.21360045833325,279.5530647638888,278.53188658333335,279.14153434722215,278.41019734722227,280.6308126805555,280.5413394027777,282.0738234722223,279.69244751388885,281.1580240277778,280.4331861111111,278.74110651388895,277.7210127083333
2017-03-13,279.64278748611116,280.2010028472221,279.50125547222217,278.45921400000003,279.05102812499996,278.31725220833334,280.6612183611111,280.5750201249999,282.1046209861112,279.6948673472222,281.19745654166667,280.4516826111111,278.73481237500005,277.6769927222222
2017-03-14,279.646311013889,280.20013581944437,279.49439429166654,278.4474430138889,279.05878502777773,278.33361083333335,280.68776175,280.62456566666657,282.1496885,279.7070531527778,281.23463406944444,280.48742456944444,278.7408848472223,277.68296343055556
2017-03-15,279.6424494444445,280.1694541805554,279.46787130555543,278.43764931944446,279.06350084722214,278.3730847638889,280.6928943749999,280.68067470833324,282.1901121666667,279.66008940277777,281.21767281944443,280.52567956944443,278.69472902777784,277.6760575555556
2017-03-16,279.76292293055565,280.313064361111,279.53384366666654,278.45249322222224,279.11070243055553,278.3872735972222,280.87578081944434,280.867882236111,282.339810013889,279.8000149722222,281.39187794444445,280.68259918055554,278.8361790833334,277.71977766666663
