Date,TA_mean
2015-08-03,297.1968121428572
2015-08-04,293.0948332440476
2015-08-05,295.49847988095246
2015-08-06,296.92119958333336
2015-08-07,296.8957727678573
2015-08-08,292.9777317261904
2015-08-09,291.80429607142867
2015-08-10,293.1303777380951
2015-08-11,295.38121598214286
2015-08-12,297.9582746726192
2015-08-13,294.6009605654761
2015-08-14,290.9257197619048
2015-08-15,289.0613535416666
2015-08-16,288.9041676190476
2015-08-17,289.63320187500005
2015-08-18,289.506016220238
2015-08-19,290.30438011904755
2015-08-20,291.7750310416668
2015-08-21,294.0742730952382
2015-08-22,294.8959580059524
2015-08-23,291.2967954464285
2015-08-24,289.7270794047618
2015-08-25,289.68206764880955
2015-08-26,293.6697345535714
2015-08-27,292.90277110119047
2015-08-28,293.55968744047607
2015-08-29,296.36555372023815
2015-08-30,297.49884627976184
2015-08-31,295.60164244047627
2015-09-01,290.65640595238096
2015-09-02,288.57967098214294
2015-09-03,287.8564921428572
2015-09-04,286.8582647916666
2015-09-05,286.67565883928563
2015-09-06,286.3806999404762
2015-09-07,286.48679446428577
2015-09-08,287.8590838392858
2015-09-09,289.39136732142856
2015-09-10,289.5371760119046
2015-09-11,289.9162800595238
2015-09-12,289.85334619047615
2015-09-13,289.28419187500015
2015-09-14,287.7484408035715
2015-09-15,287.56430752976195
2015-09-16,291.0970710416666
2015-09-17,287.87401196428567
2015-09-18,287.1889361011905
2015-09-19,287.0188240476189
2015-09-20,286.19802136904764
2015-09-21,286.2346969940477
2015-09-22,286.1037202380952
2015-09-23,284.71642794642855
2015-09-24,285.7622372619047
2015-09-25,286.68740122023803
2015-09-26,286.2914437500002
2015-09-27,286.53006687500005
2015-09-28,286.3282840178571
2015-09-29,285.78589723214276
2015-09-30,285.93316494047605
2015-10-01,284.36718958333324
2015-10-02,285.1834411607143
2015-10-03,285.7704034226191
2015-10-04,285.225512172619
2015-10-05,289.1518202380953
2015-10-06,289.36213514880944
2015-10-07,286.12483970238094
2015-10-08,284.8452987500001
2015-10-09,284.2153772619048
2015-10-10,284.425847232143
2015-10-11,284.8646117857144
2015-10-12,284.06459434523816
2015-10-13,281.90221702380956
2015-10-14,278.8043793452381
2015-10-15,278.73807044642865
2015-10-16,278.9744696130954
2015-10-17,281.12572089285715
2015-10-18,282.19072258928566
2015-10-19,282.11165354166667
2015-10-20,282.0020704464284
2015-10-21,281.88109437500015
2015-10-22,283.35953458333336
2015-10-23,284.5660487202379
2015-10-24,284.9860386607145
2015-10-25,284.9475282142857
2015-10-26,285.33367580357145
2015-10-27,286.5884942559524
2015-10-28,284.32291657738085
2015-10-29,283.8223979761905
2015-10-30,284.5850017261904
2015-10-31,285.10360202380946
2015-11-01,284.34839877976185
2015-11-02,283.7512924404761
2015-11-03,285.05751538690487
2015-11-04,286.40817880952386
2015-11-05,286.057179702381
2015-11-06,288.16541205357146
2015-11-07,288.6745295535713
2015-11-08,287.88774907738093
2015-11-09,286.7945368750001
2015-11-10,284.30987892857144
2015-11-11,283.26407574404766
2015-11-12,283.282041904762
2015-11-13,283.4578421428571
2015-11-14,282.08229556547633
2015-11-15,283.4357565476192
2015-11-16,283.4450674999999
2015-11-17,285.5105438988097
2015-11-18,286.3000725595238
2015-11-19,286.57689446428554
2015-11-20,285.194699732143
2015-11-21,278.229170625
2015-11-22,275.37226226190484
2015-11-23,274.2756575
2015-11-24,274.7713209226191
2015-11-25,279.7793823511905
2015-11-26,278.69691369047615
2015-11-27,276.24018809523807
2015-11-28,278.2008231547619
2015-11-29,281.6735955654762
2015-11-30,282.8929798214285
2015-12-01,282.1898663690476
2015-12-02,279.3799885416666
2015-12-03,278.32959967261905
2015-12-04,280.40809574404756
2015-12-05,278.7522499702379
2015-12-06,281.8139645238096
2015-12-07,282.2522254761905
2015-12-08,281.74796431547617
2015-12-09,279.208554077381
2015-12-10,276.2238365178571
2015-12-11,279.0018887202381
2015-12-12,279.87832538690463
2015-12-13,277.7863148214285
2015-12-14,278.75361217261894
2015-12-15,281.71898547619054
2015-12-16,283.76106625000006
2015-12-17,284.1546387797619
2015-12-18,283.4359918154761
2015-12-19,283.17309211309527
2015-12-20,283.80696657738093
2015-12-21,283.02385857142866
2015-12-22,282.56983577380953
2015-12-23,282.3027960714286
2015-12-24,282.904684672619
2015-12-25,282.6551038392857
2015-12-26,281.48181139880955
2015-12-27,280.7130687202381
2015-12-28,281.59370208333337
2015-12-29,281.0833268154762
2015-12-30,280.3236337202382
2015-12-31,281.0683110119047
2016-01-01,279.42915395833336
2016-01-02,281.0591804464286
2016-01-03,279.47774934523807
2016-01-04,280.1533554166667
2016-01-05,279.4070360416667
2016-01-06,279.18173029761914
2016-01-07,280.92697116071434
2016-01-08,280.0856888988095
2016-01-09,281.2823444047619
2016-01-10,280.28799767857146
2016-01-11,280.2481091964286
2016-01-12,278.77114547619055
2016-01-13,276.90636851190476
2016-01-14,276.66264836309523
2016-01-15,274.8185830357143
2016-01-16,274.15358407738097
2016-01-17,273.71623982142864
2016-01-18,273.0141426190477
2016-01-19,274.97320035714273
2016-01-20,274.6186418154762
2016-01-21,274.00165681547634
2016-01-22,276.31508886904766
2016-01-23,279.44876988095245
2016-01-24,279.5137901190475
2016-01-25,280.84523476190475
2016-01-26,281.4132591071428
2016-01-27,282.23133312500005
2016-01-28,281.0144411011906
2016-01-29,279.5998523511904
2016-01-30,280.3809932440476
2016-01-31,283.2888414583334
2016-02-01,283.98308119047624
2016-02-02,282.63278291666654
2016-02-03,278.9016929761904
2016-02-04,278.5014607738094
2016-02-05,281.18666196428563
2016-02-06,282.3418042857143
2016-02-07,280.6400126785715
2016-02-08,282.01492101190473
2016-02-09,280.590603125
2016-02-10,276.877185327381
2016-02-11,276.58516633928565
2016-02-12,278.2547037202382
2016-02-13,280.65673874999993
2016-02-14,278.95961568452384
2016-02-15,275.88798026785713
2016-02-16,274.4752833035714
2016-02-17,273.7674595238094
2016-02-18,275.3083988690476
2016-02-19,276.4513400297619
2016-02-20,280.3142126785714
2016-02-21,283.1293644940477
2016-02-22,281.9438025
2016-02-23,280.2179694047621
2016-02-24,278.513414375
2016-02-25,277.59167005952384
2016-02-26,276.1821063988095
2016-02-27,277.23650958333343
2016-02-28,276.9267539880953
2016-03-01,277.2812680357144
2016-03-02,279.85553791666655
2016-03-03,278.22759300595226
2016-03-04,278.82470633928557
2016-03-05,277.1004381249999
2016-03-06,276.08407598214285
2016-03-07,275.66362002976194
2016-03-08,275.75338285714287
2016-03-09,277.2256308630952
2016-03-10,278.2549753869046
2016-03-11,278.7289739285714
2016-03-12,278.3085758928571
2016-03-13,278.2105528273809
2016-03-14,279.1041499107144
2016-03-15,279.2167395833334
2016-03-16,277.8535923511904
2016-03-17,278.60187315476185
2016-03-18,279.3401179761905
2016-03-19,279.6323499702382
2016-03-20,279.55364113095237
2016-03-21,279.8161797321428
2016-03-22,280.02789616071436
2016-03-23,280.05716407738083
2016-03-24,280.0494917261904
2016-03-25,280.9619412797621
2016-03-26,284.20431324404774
2016-03-27,281.98786616071425
2016-03-28,283.04525568452397
2016-03-29,283.13760267857145
2016-03-30,284.42953830357135
2016-03-31,282.16585773809527
2016-04-01,279.74115005952376
2016-04-02,281.6695763690477
2016-04-03,285.6589904761906
2016-04-04,284.3959250595236
2016-04-05,283.61026919642865
2016-04-06,282.7550777380954
2016-04-07,280.72150625000006
2016-04-08,279.52412485119055
2016-04-09,280.59056589285717
2016-04-10,283.9919098511904
2016-04-11,284.37172002976183
2016-04-12,284.5724872916666
2016-04-13,283.6842282142857
2016-04-14,284.02788348214295
2016-04-15,285.3816255059524
2016-04-16,284.5939775297618
2016-04-17,281.27510636904765
2016-04-18,280.43408205357133
2016-04-19,283.1621623214285
2016-04-20,286.1311547619048
2016-04-21,286.96225875000005
2016-04-22,285.9024361011905
2016-04-23,282.63608321428575
2016-04-24,279.08218696428577
2016-04-25,279.5308707738094
2016-04-26,279.98445089285707
2016-04-27,278.96061443452385
2016-04-28,279.823848125
2016-04-29,281.4051214583332
2016-04-30,280.1901817559522
2016-05-01,280.631007827381
2016-05-02,283.82011717261906
2016-05-03,283.64245961309524
2016-05-04,284.6664597023811
2016-05-05,287.1716478571428
2016-05-06,288.6999162202381
2016-05-07,289.5002270833334
2016-05-08,289.77590869047623
2016-05-09,288.8001101785714
2016-05-10,288.9634024404762
2016-05-11,286.79897574404765
2016-05-12,286.0054460714286
2016-05-13,286.69106702380947
2016-05-14,284.80603175595246
2016-05-15,283.09957250000014
2016-05-16,283.961616577381
2016-05-17,285.52573732142844
2016-05-18,285.70622830357144
2016-05-19,284.80420208333334
2016-05-20,286.81333104166663
2016-05-21,290.54489095238085
2016-05-22,286.5878263690477
2016-05-23,283.9085582440475
2016-05-24,285.0983466666667
2016-05-25,287.3454582738095
2016-05-26,289.57863065476204
2016-05-27,291.24734482142856
2016-05-28,290.5353441369048
2016-05-29,287.9833073214287
2016-05-30,286.87165172619046
2016-05-31,286.2716243452381
2016-06-01,286.9628420238096
2016-06-02,287.0500792857142
2016-06-03,287.50654833333334
2016-06-04,288.2660087202381
2016-06-05,289.60343452380937
2016-06-06,291.6755749702382
2016-06-07,292.370315952381
2016-06-08,291.7616883630954
2016-06-09,291.7981509226191
2016-06-10,290.6553308630951
2016-06-11,289.4333541666667
2016-06-12,288.9217930952381
2016-06-13,288.76638122023803
2016-06-14,287.7524160714284
2016-06-15,287.7155856547619
2016-06-16,286.9887461904762
2016-06-17,287.46298892857146
2016-06-18,287.4900473511904
2016-06-19,287.96576142857157
2016-06-20,288.7971021428571
2016-06-21,291.83506375
2016-06-22,296.0877361607142
2016-06-23,297.2515861904762
2016-06-24,293.9238502678573
2016-06-25,290.40885907738084
2016-06-26,289.1075591964286
2016-06-27,289.7743717857143
2016-06-28,291.22274312499997
2016-06-29,291.55545014880954
2016-06-30,291.8739392857143
2016-07-01,292.2807450595239
2016-07-02,289.5537302678571
2016-07-03,289.2186099404762
2016-07-04,291.5801857142856
2016-07-05,291.9307651190476
2016-07-06,291.6503389583333
2016-07-07,293.3129744940475
2016-07-08,294.51855482142844
2016-07-09,294.4651305059524
2016-07-10,295.80781693452366
2016-07-11,292.7357341964286
2016-07-12,290.0616909523809
2016-07-13,287.7704575595238
2016-07-14,287.14709747023807
2016-07-15,288.8385707738095
2016-07-16,291.77901818452375
2016-07-17,295.12261678571434
2016-07-18,297.53651735119047
2016-07-19,299.06045747023796
2016-07-20,296.69816244047627
2016-07-21,294.3148049107141
2016-07-22,293.15823633928574
2016-07-23,292.9652544345237
2016-07-24,293.72979443452385
2016-07-25,294.3548344642857
2016-07-26,293.53965550595234
2016-07-27,292.6215166964285
2016-07-28,292.6408811607143
2016-07-29,293.5948973214286
2016-07-30,293.62924791666666
2016-07-31,292.0600938988094
2016-08-01,291.6746561904763
2016-08-02,292.1765134821429
2016-08-03,293.8926440178571
2016-08-04,290.62463241071424
2016-08-05,290.0497367559523
2016-08-06,291.06812348214305
2016-08-07,293.36895026785714
2016-08-08,292.93840244047624
2016-08-09,290.1909951190476
2016-08-10,287.88738863095233
2016-08-11,288.57851610119053
2016-08-12,291.7988513690476
2016-08-13,294.36027178571436
2016-08-14,295.54587946428586
2016-08-15,295.93412437499995
2016-08-16,296.23938788690475
2016-08-17,294.78136407738094
2016-08-18,292.2478333928574
2016-08-19,291.91212032738105
2016-08-20,290.73227285714285
2016-08-21,289.8461188690476
2016-08-22,292.3355149107144
2016-08-23,296.3856513392858
2016-08-24,297.22040931547616
2016-08-25,298.1509772321428
2016-08-26,297.8496812499999
2016-08-27,297.9508060416668
2016-08-28,294.96388973214295
2016-08-29,292.024307172619
2016-08-30,292.3998780654761
2016-08-31,293.55859568452377
2016-09-01,293.48646386904767
2016-09-02,293.6169155357144
2016-09-03,293.9988514285713
2016-09-04,292.91432145833323
2016-09-05,292.2005075892856
2016-09-06,293.787879047619
2016-09-07,294.0911655952382
2016-09-08,293.2191108928572
2016-09-09,292.04781773809526
2016-09-10,292.5506671130953
2016-09-11,293.2685657738095
2016-09-12,295.86370970238096
2016-09-13,296.41028214285706
2016-09-14,291.9556398214285
2016-09-15,289.55536178571435
2016-09-16,288.0663753869048
2016-09-17,287.06279166666667
2016-09-18,287.5919963095237
2016-09-19,288.6427658333332
2016-09-20,288.2415869940476
2016-09-21,287.8744549107143
2016-09-22,287.96504092261887
2016-09-23,289.0293104464286
2016-09-24,289.805183125
2016-09-25,289.2606992261904
2016-09-26,287.49072273809526
2016-09-27,288.3699733035715
2016-09-28,289.30479059523816
2016-09-29,290.4936054166665
2016-09-30,289.51037687500013
2016-10-01,287.6995229464286
2016-10-02,285.7018210119046
2016-10-03,284.94048842261907
2016-10-04,286.129535922619
2016-10-05,285.7818213095237
2016-10-06,283.2801065476191
2016-10-07,282.99594005952395
2016-10-08,283.4870304166667
2016-10-09,282.0948486309524
2016-10-10,280.8853420535714
2016-10-11,281.0139673214285
2016-10-12,281.3138489583334
2016-10-13,282.46717511904774
2016-10-14,283.7088544345239
2016-10-15,284.93208059523823
2016-10-16,286.0755185714286
2016-10-17,286.1147046726191
2016-10-18,284.33131773809527
2016-10-19,282.7741434226189
2016-10-20,282.2181222619049
2016-10-21,281.5665713988095
2016-10-22,280.70964220238096
2016-10-23,283.5468690476191
2016-10-24,286.6267934226192
2016-10-25,285.97967431547613
2016-10-26,284.8671597916666
2016-10-27,282.85941764880954
2016-10-28,282.2634854166667
2016-10-29,283.06295395833325
2016-10-30,283.7515548214286
2016-10-31,283.4616305952382
2016-11-01,282.702615595238
2016-11-02,281.87478386904763
2016-11-03,279.1898396428572
2016-11-04,280.5286346428571
2016-11-05,281.99362958333325
2016-11-06,277.6341060714286
2016-11-07,276.403885922619
2016-11-08,277.0212636309524
2016-11-09,279.787365
2016-11-10,281.6287744047618
2016-11-11,279.7940114285715
2016-11-12,278.20407309523813
2016-11-13,280.5835993154763
2016-11-14,278.7542569642857
2016-11-15,279.9264389285715
2016-11-16,282.5184776190476
2016-11-17,283.6364210416667
2016-11-18,282.45652386904766
2016-11-19,280.152042142857
2016-11-20,284.5355680654762
2016-11-21,285.2493520535714
2016-11-22,282.1752716071428
2016-11-23,283.3723093154762
2016-11-24,283.18849717261895
2016-11-25,281.08703809523814
2016-11-26,280.2281943154761
2016-11-27,279.5307335416666
2016-11-28,277.31444485119033
2016-11-29,274.76473877976196
2016-11-30,275.25315247023815
2016-12-01,274.5793313690475
2016-12-02,275.0932763392856
2016-12-03,275.8091386309524
2016-12-04,276.52297377976197
2016-12-05,278.3595813988096
2016-12-06,277.6508548214287
2016-12-07,276.83303488095237
2016-12-08,277.6898908035715
2016-12-09,277.7810169940477
2016-12-10,277.0564119047619
2016-12-11,277.7628537202382
2016-12-12,277.9962501488095
2016-12-13,277.77415026785724
2016-12-14,277.7079505357143
2016-12-15,277.7432270238095
2016-12-16,278.99964461309526
2016-12-17,276.9262702083333
2016-12-18,275.4155998214286
2016-12-19,275.5653961011905
2016-12-20,275.5945449404761
2016-12-21,276.3975975892858
2016-12-22,278.05999357142855
2016-12-23,279.0619088988096
2016-12-24,280.87283285714295
2016-12-25,281.35670869047624
2016-12-26,280.822451547619
2016-12-27,276.54981592261896
2016-12-28,275.45709080357136
2016-12-29,273.6496116964286
2016-12-30,272.33477309523806
2016-12-31,271.4939307738095
2017-01-01,272.5472028273809
2017-01-02,273.89882574404766
2017-01-03,272.7209999107143
2017-01-04,273.1892149404761
2017-01-05,274.0434933928573
2017-01-06,270.45796291666676
2017-01-07,270.7110331547619
2017-01-08,275.1724691964286
2017-01-09,276.41884758928563
2017-01-10,277.43876937500005
2017-01-11,278.80660529761906
2017-01-12,279.653535
2017-01-13,275.74369562500004
2017-01-14,274.77508407738094
2017-01-15,274.7767453571428
2017-01-16,274.83924598214287
2017-01-17,270.8574313392858
2017-01-18,269.7335895833332
2017-01-19,269.37152633928565
2017-01-20,269.98167934523815
2017-01-21,271.4692776190476
2017-01-22,271.9174450000001
2017-01-23,272.11158937499994
2017-01-24,271.2405552380952
2017-01-25,270.41075461309526
2017-01-26,271.44721395833346
2017-01-27,277.6587547916667
2017-01-28,278.54777062500006
2017-01-29,278.2121110714285
2017-01-30,280.689500029762
2017-01-31,282.0448050595239
2017-02-01,281.72644544642844
2017-02-02,282.57902226190464
2017-02-03,280.3149012202383
2017-02-04,279.8887079761905
2017-02-05,279.3050275595237
2017-02-06,278.2976177380952
2017-02-07,279.3518306845238
2017-02-08,277.62136794642845
2017-02-09,275.6666893750001
2017-02-10,275.4685193154761
2017-02-11,275.1571750892858
2017-02-12,278.8864109821429
2017-02-13,281.55297574404756
2017-02-14,281.63227636904764
2017-02-15,282.3247192261904
2017-02-16,281.1249577083334
2017-02-17,279.9215185714285
2017-02-18,278.77087520833334
2017-02-19,278.2279963988097
2017-02-20,280.2325805357143
2017-02-21,282.5838898214286
2017-02-22,282.15384413690464
2017-02-23,281.6501767857141
2017-02-24,278.6522163392857
2017-02-25,277.36537586309527
2017-02-26,280.53650050595235
2017-02-27,281.96531767857135
2017-02-28,278.96264065476197
2017-03-01,280.53527312499995
2017-03-02,281.2276955059524
2017-03-03,282.8934819047618
2017-03-04,280.3335052976191
2017-03-05,279.7142885416667
2017-03-06,280.3739467857142
2017-03-07,279.29702077380955
2017-03-08,281.68826624999997
2017-03-09,283.8331898511904
2017-03-10,283.3127094345237
2017-03-11,283.6410026488096
2017-03-12,283.1831196130953
2017-03-13,282.9575566666667
2017-03-14,281.89739380952375
2017-03-15,282.6152842261903
2017-03-16,284.198727172619
2017-03-17,283.25147747023806
2017-03-18,282.44786404761913
2017-03-19,283.7203599702381
2017-03-20,283.4994619642856
2017-03-21,281.2934547023809
2017-03-22,279.79612726190464
2017-03-23,280.2804119940477
2017-03-24,280.9569066071428
2017-03-25,283.36555949404766
2017-03-26,283.5569072321428
2017-03-27,284.44711547619056
2017-03-28,284.87858270833334
2017-03-29,285.6450954166668
2017-03-30,287.5939463095238
2017-03-31,286.5515449107143
2017-04-01,283.0164798511904
2017-04-02,283.1860514583333
2017-04-03,284.67140369047615
2017-04-04,284.4209650595238
2017-04-05,283.7328775297618
2017-04-06,282.08051907738087
2017-04-07,283.44146752976195
2017-04-08,286.7161316369047
2017-04-09,288.45185273809517
2017-04-10,286.5498508630954
2017-04-11,283.7755761011904
2017-04-12,284.3402635416667
2017-04-13,284.61402839285716
2017-04-14,284.6227346428572
2017-04-15,283.6151887500001
2017-04-16,283.30243330357143
2017-04-17,282.6792556845238
2017-04-18,280.755727470238
2017-04-19,279.23769988095233
2017-04-20,279.33465000000007
2017-04-21,282.19637276785716
2017-04-22,284.3275599404762
2017-04-23,283.7057290476192
2017-04-24,284.6809952380953
2017-04-25,281.3566188690477
2017-04-26,278.2411257142857
2017-04-27,278.1464676785714
2017-04-28,279.65397139880946
2017-04-29,282.6919322619047
2017-04-30,283.6777829464286
2017-05-01,281.8748890178572
2017-05-02,282.84087883928566
2017-05-03,283.14560943452375
2017-05-04,283.85061889880956
2017-05-05,286.1695347023809
2017-05-06,285.39231663690487
2017-05-07,284.86583023809527
2017-05-08,283.5341870833333
2017-05-09,284.3749546130952
2017-05-10,286.49678851190475
2017-05-11,286.873056577381
2017-05-12,287.83275437499987
2017-05-13,287.378995654762
2017-05-14,288.0040698511906
2017-05-15,289.968941547619
2017-05-16,292.5850544940475
2017-05-17,292.5997774404763
2017-05-18,288.067098452381
2017-05-19,283.64818258928574
2017-05-20,284.6103689880951
2017-05-21,287.66007267857145
2017-05-22,290.79405336309514
2017-05-23,290.6065551190476
2017-05-24,291.7583937202381
2017-05-25,293.47061901785713
2017-05-26,294.5039920535716
2017-05-27,295.1251000892857
2017-05-28,296.00754571428564
2017-05-29,294.1872761309524
2017-05-30,291.92998803571436
2017-05-31,291.5679322619047
2017-06-01,293.0225650892857
2017-06-02,293.5424172619047
2017-06-03,290.03774214285716
2017-06-04,287.90481401785706
2017-06-05,289.1968534821427
2017-06-06,286.99584940476194
2017-06-07,287.0380361607143
2017-06-08,291.4089927678573
2017-06-09,291.2518622619048
2017-06-10,293.1670041369047
2017-06-11,295.0973904464285
2017-06-12,292.4314983928571
2017-06-13,293.156814047619
2017-06-14,295.2790740773809
2017-06-15,295.1699833928571
2017-06-16,292.356926815476
2017-06-17,293.22977151785716
2017-06-18,295.9202847619049
2017-06-19,298.18685377976186
2017-06-20,299.0369808630953
2017-06-21,299.3010799404763
2017-06-22,298.75228922619044
2017-06-23,294.4619702678573
2017-06-24,293.4694819345239
2017-06-25,293.50533741071416
2017-06-26,293.81629249999986
2017-06-27,293.23217309523807
2017-06-28,290.4589551488095
2017-06-29,288.37961949404763
2017-06-30,287.448249345238
2017-07-01,287.70873226190486
2017-07-02,288.9977345833333
2017-07-03,291.5500778273809
2017-07-04,294.0705444940476
2017-07-05,297.01291074404753
2017-07-06,297.1212933928571
2017-07-07,298.0729127380952
2017-07-08,296.9568405357141
2017-07-09,294.228666279762
2017-07-10,291.8574343154761
2017-07-11,292.0035507142857
2017-07-12,292.2993432738095
2017-07-13,292.44770282738097
2017-07-14,291.98034550595236
2017-07-15,291.81496247023813
2017-07-16,294.54049577380965
2017-07-17,296.62747574404756
2017-07-18,298.2954427678572
2017-07-19,296.3252258630952
2017-07-20,292.50905678571445
2017-07-21,291.5611897321427
2017-07-22,291.59095357142854
2017-07-23,290.77655633928555
2017-07-24,289.86389354166676
2017-07-25,290.11763520833335
