Date,FR10_TP_acc,FRB0_TP_acc,FRC1_TP_acc,FRC2_TP_acc,FRD1_TP_acc,FRD2_TP_acc,FRE2_TP_acc,FRE2_TP_acc,FRF1_TP_acc,FRF2_TP_acc,FRF3_TP_acc,FRG0_TP_acc,FRH0_TP_acc,FRI1_TP_acc,FRI2_TP_acc,FRI3_TP_acc,FRJ1_TP_acc,FRJ2_TP_acc,FRK1_TP_acc,FRK2_TP_acc,FRL0_TP_acc
2017-07-12,0.01145187128652055,0.005677383812549896,0.015204324254479437,0.0072362705122288,0.014178977829430025,0.014346287043604791,0.012261309622747362,0.012261309622747362,0.004923226265254183,0.01529992016311935,0.0153751761344064,0.007959536407127092,0.014341880621856741,0.008062511086391543,0.008577175941890133,0.008692839616578267,0.011523433868874906,0.008627738218869493,0.005819542860884808,0.006808684698737262,0.010443866463883135
2017-07-13,0.011383898104848517,0.005734580381866146,0.015151104895129504,0.007090401094844433,0.014286291502572426,0.014374145212469377,0.012261592853799175,0.012261592853799175,0.004926925150786683,0.01531881879875156,0.015371050551050484,0.008017465426948176,0.014373427612098408,0.007952178151194408,0.0084684474772589,0.008723908938051682,0.01152875748886107,0.008459530771506992,0.005848892750883559,0.006594600937614595,0.010444078386536383
2017-07-14,0.011387722357938392,0.005678631660714334,0.015168722363265753,0.006885216061808883,0.01429966206590182,0.014388820157991877,0.012279889618418593,0.012279889618418593,0.005022173332520016,0.015320091091720976,0.015211379620834393,0.008017103885547574,0.014375617098762658,0.007951499820554934,0.0083972410834339,0.008725334972983933,0.01153498554134907,0.008398318148303866,0.005864170617053767,0.0065793750782070955,0.010459944370755966
2017-07-15,0.011368801315844184,0.005678631660714334,0.015147929312557607,0.006884266300187424,0.01429880605050243,0.014389050230089084,0.012294230379066132,0.012294230379066132,0.005026266130373475,0.015328626460238113,0.014727269114376808,0.008017064377550533,0.014374308976181575,0.007952328583696183,0.0083972410834339,0.008725334972983933,0.011534997426616988,0.008398713757957968,0.005864171597369058,0.006579540959866388,0.010542852723163717
2017-07-16,0.011341418253492224,0.005679599930718142,0.015148527639127399,0.006884290901039758,0.014316438304243888,0.014399342379668625,0.012303183226582425,0.012303183226582425,0.005026361579906933,0.015341083210680695,0.014460221208383292,0.008018394920954804,0.014380612826238637,0.007951925552797955,0.0083972410834339,0.008724280777580567,0.011532794963767343,0.008392782104954775,0.005863286775323016,0.006578665751688867,0.010554937203428259
2017-07-17,0.011159674317356734,0.005431226629663733,0.0151207066141964,0.006883732111251258,0.014312014422067263,0.014405530386884,0.012299845957724008,0.012299845957724008,0.005027020476593476,0.015329253417742238,0.014357631669558866,0.00800275401738365,0.014152361218016846,0.007779853946215137,0.007939603622452066,0.008698172148067233,0.0115533415855118,0.008255929635012609,0.005866359033674266,0.006565071753464034,0.010568180755223342
2017-07-18,0.011160865703180816,0.004462989509409566,0.015089973319063234,0.006836674558782958,0.014316891699080181,0.014396184495649916,0.012269175299840633,0.012269175299840633,0.005048131324990392,0.015207915171579737,0.014178536605103067,0.008040133132643389,0.014215024505842363,0.006926654423707254,0.006716598224349217,0.008688885644225982,0.011557937056878092,0.007232575804489309,0.005872390478328433,0.0064564919694947,0.010611824727565042
2017-07-19,0.011250965675184568,0.0043234891254221,0.015122471056609067,0.006299137978453324,0.014207456356205614,0.014359894677347216,0.012199284926010632,0.012199284926010632,0.005040057060645808,0.015220670149710987,0.014171084753446816,0.008063222188113542,0.01411703415984178,0.007047379161155954,0.006800777814033716,0.008758180459021513,0.011605765584729092,0.007936658550987609,0.005954131704949267,0.005955760259738733,0.010631629901137918
2017-07-20,0.011286870382825526,0.004294083767382517,0.015249845637284284,0.0064254214921499915,0.014102020051740263,0.014319413607660843,0.012103462593889799,0.012103462593889799,0.005061548930007009,0.014874957049873088,0.014293151163575843,0.0080557328193485,0.013982945832758064,0.007049983881560121,0.006900497974077167,0.008536303128112429,0.011994943790253674,0.008530650888125041,0.005896898998490966,0.006078672021945333,0.010659510796262917
2017-07-21,0.011269863176334691,0.00429994540522985,0.015284819378303033,0.006667539131903658,0.014063834806456864,0.014197266631159075,0.012074050646956175,0.012074050646956175,0.005334919919914925,0.014676051799927705,0.014275147588794591,0.00786438707344815,0.014198994868505963,0.007179309891110963,0.007017269273797367,0.008192695566136346,0.011988720010117774,0.008642911514723935,0.005851910906161967,0.006511218064385484,0.01084754182303375
2017-07-22,0.011379352973358726,0.004418201862233259,0.015495401987473867,0.006997385465135675,0.014139331453349363,0.014258006186546825,0.012189266598693608,0.012189266598693608,0.0055485463308352755,0.014862440910924753,0.014040972780923791,0.00776767504180235,0.014184304413839263,0.00714378106699888,0.0070663261565382,0.008102620666773147,0.011282857551048608,0.008549180986894767,0.005954236334705775,0.006778144900874317,0.01022216735388086
2017-07-23,0.011726505829708241,0.004771675915088799,0.015588576775286333,0.007127215870066417,0.014153483461820163,0.014235497828458125,0.012143288266622775,0.012143288266622775,0.005459846547439475,0.01495177339806427,0.014032991349036692,0.008049792527218649,0.014154682400693362,0.0071748387002014205,0.0071291850201897,0.008256465939891445,0.010231416299101525,0.0085650846445171,0.005898944208553691,0.006869890653976817,0.009681683735412524
2017-07-24,0.011780063673580908,0.004928594609969809,0.015956783762440467,0.007630680250543642,0.014066831065342695,0.014242987148691502,0.012168556256521041,0.012168556256521041,0.005374812781164475,0.015296851890305972,0.014769491610036692,0.008068110932250204,0.013738120907357113,0.007347533264302629,0.0076392063792743,0.00834844251590388,0.009596380089072425,0.008785243461726667,0.005506837539559592,0.0072019327754334166,0.008820534646170858
2017-07-25,0.011806831376504241,0.004978205253648975,0.015985295688583798,0.008022514314408992,0.01352803277869803,0.013691520026391667,0.011783147172601458,0.011783147172601458,0.004894136109980675,0.014947989192787638,0.014900380034703292,0.008099763222902621,0.013079984422533395,0.007395188317190546,0.007722617661495133,0.008359916780843461,0.009603737107820176,0.008858993602386001,0.005600156778232475,0.007489303823866667,0.008806851106945693
2017-07-26,0.011826741325165908,0.005019142254112601,0.01601470584448088,0.00806826838748216,0.013110357314476729,0.013345056576111618,0.011609679511225858,0.011609679511225858,0.005016020403249808,0.014824848958471836,0.014973366391938896,0.008270523688722662,0.012605645413633397,0.007385765606347045,0.0077423663169872165,0.008465368585479728,0.009599263803072258,0.008845585709288083,0.005641795103193309,0.007519849102843709,0.008794846032943837
2017-07-27,0.011880869935937241,0.005117770315388833,0.016107653223826717,0.008170920761069591,0.01305415639820548,0.013240388514274367,0.011592610316820441,0.011592610316820441,0.004879063947749809,0.014915975446817638,0.015034488557194036,0.008292298183055996,0.012381264724065113,0.0073973198093779,0.00782315252344555,0.008531597667306687,0.009598058782900924,0.008846518365234752,0.0054862844644933415,0.007508524365537584,0.008793658161544546
2017-07-28,0.01164266267080769,0.005113000558386042,0.01577194464561359,0.008204608217233343,0.012955250600754264,0.013087370812998118,0.01135771245873259,0.01135771245873259,0.004837839095468142,0.014678828587952712,0.014985040724009037,0.00830757641591055,0.01232237611317678,0.007380482719265359,0.00783040160579805,0.008538111577919937,0.00960488664268534,0.00886048564855575,0.0054849696274733,0.00751383972434175,0.008794131873902463
2017-07-29,0.011375935779165767,0.005084108639431817,0.015278963859146993,0.008192403801570425,0.01295882704665218,0.013078241707649369,0.011342957283598843,0.011342957283598843,0.004837843934894392,0.014614412018340505,0.014984618649249246,0.008380933101101384,0.012393949599885946,0.007136433508382349,0.007915057895720867,0.00880445532981707,0.009636360376000342,0.008764319984343091,0.005521461473692883,0.00755393163977755,0.008875208843822171
2017-07-30,0.010963749395635516,0.005068848341888283,0.015208152556675493,0.008645636456302092,0.013016663518541345,0.01313807940852045,0.011355951531976842,0.011355951531976842,0.005030081811842292,0.014658628774551461,0.015044787079609661,0.008354873463172633,0.012443091516025738,0.00694407218986145,0.007644899487649166,0.00883001657336287,0.009599987465749757,0.008280109057988892,0.005760520644185384,0.007708461715967716,0.00892048963254362
2017-07-31,0.011140779096331467,0.005455953520279883,0.015620714314667591,0.008530011867922925,0.013011629348270638,0.013140200173835867,0.011376998041240425,0.011376998041240425,0.005153245773865725,0.01500379904230143,0.015238401984600828,0.008226942816927683,0.012449017677139322,0.00700185643099035,0.008147652479703367,0.008760266297569139,0.009028313518754758,0.007991579850709793,0.005953818738830408,0.00745588442590275,0.008576006089474071
2017-08-01,0.01114375359297005,0.0056634064675366415,0.01614324771039169,0.008854550851780026,0.01298054226362022,0.013112409656523993,0.011355978474322924,0.011355978474322924,0.005426122101186525,0.01534438823796803,0.015373333912850829,0.008220214477443434,0.012415053612755113,0.007292713743998875,0.008804951709845467,0.008795171179183344,0.008972300434354341,0.00799206732730825,0.006203166952614492,0.0073964004074843995,0.008202774806282646
2017-08-02,0.010380187506310083,0.005639743684565725,0.015679279185681693,0.008922900490001743,0.013284679219862486,0.013365832206718543,0.011470154487308292,0.011470154487308292,0.0055314626682301,0.015232216126927678,0.015361342738765413,0.008242380571831888,0.01267707357781858,0.007168567841338459,0.008778949907425051,0.00879454040834312,0.00896725343957581,0.007916175881623376,0.006206617890968054,0.007336644304844942,0.008195321799416061
2017-08-03,0.01010569462181275,0.0053019901404833085,0.015334071496542223,0.007951870573170058,0.013338301061838446,0.013439084166811876,0.011535167288287459,0.011535167288287459,0.005614787837483641,0.015251100550353927,0.015342218568426661,0.00825697314703825,0.01268403865770483,0.006435907494298175,0.00824856050331425,0.008766111202707108,0.0089696990969421,0.007034000927976817,0.0059038989209273035,0.006502411094101742,0.008191415942917729
2017-08-04,0.009787972449677584,0.00529778198278745,0.0147529436027098,0.007444685157242675,0.01341574007442782,0.013528772614269583,0.011576968392616375,0.011576968392616375,0.005628319711715559,0.015257947200952261,0.015231957760755978,0.00830296137243975,0.012668134286726047,0.006300905773203779,0.008204698012955834,0.008766136062037308,0.008930711298065682,0.006854303424348684,0.0056668236573572455,0.006310473427512858,0.007947695939679396
2017-08-05,0.009802537919254667,0.005227502265810367,0.014577823688104983,0.007438515172844342,0.013362073664286614,0.013541763355540668,0.011658011231084918,0.011658011231084918,0.00541210074479085,0.01529467437578168,0.015268596851697146,0.008315953587391125,0.01256179953561348,0.006347497065718863,0.008221089089032916,0.008780005503527309,0.009088313007828634,0.006972032198589167,0.005689864503061204,0.00622528365076395,0.007946914778313564
2017-08-06,0.009676595374792232,0.004887628136704475,0.01447570641976934,0.007013850384558425,0.013358937136076696,0.013527081391248584,0.011585682073214917,0.011585682073214917,0.00541514270375085,0.015130550206800179,0.015265194689513187,0.008315973345323375,0.012559625594034937,0.006242645006957763,0.007900242342558591,0.008780005503527309,0.009167467762070218,0.007053134530993717,0.005692285162023787,0.005975799932996625,0.007987411064414397
2017-08-07,0.0096391710636339,0.004898047673076226,0.014442972539777674,0.006920742227754258,0.013356775387940988,0.013523758740523167,0.01156350560380348,0.01156350560380348,0.005415108733730808,0.015116954712231637,0.01487396625249822,0.00831749163188696,0.012560167847748561,0.0065950333446324295,0.007962147897862757,0.00884126113616481,0.009170685367974947,0.007143831416986259,0.005722112170577954,0.005980817161713609,0.007988212995597313
2017-08-08,0.010047236740590782,0.0051154282000803585,0.014752759715691009,0.007595087934595925,0.013730972516924287,0.013859343161891833,0.01194371766690228,0.01194371766690228,0.0059045669634354165,0.015343944180820137,0.014734766948974921,0.008529610401320258,0.01273994364280073,0.006748113065127529,0.008275140144264358,0.008978176344020209,0.009576808026569029,0.00788401845731036,0.006495547496399554,0.007173846141135967,0.008266565167189495
2017-08-09,0.010301321992284966,0.005267340537643559,0.014826207797301426,0.007605450474676342,0.014033311587807453,0.014072142353678933,0.012179281005878445,0.012179281005878445,0.0060042577547217,0.01539567457791322,0.014090110605916195,0.008750772084564463,0.013085450674567279,0.00675065374029033,0.008352068960552258,0.009095562683762883,0.009697532344766962,0.007883145696681259,0.006543467783225304,0.007238999922532925,0.008243859984882413
2017-08-10,0.0104663229728248,0.005459225161776221,0.014986831013250507,0.007784451456596517,0.014425473400132454,0.014651052884574767,0.012427154644232578,0.012427154644232578,0.0065582938724646,0.01540004948772297,0.014064677238361996,0.008982969728450101,0.013150304984662237,0.006969681249824587,0.00867978630881769,0.00930665604093569,0.009745667117547463,0.008163165050234317,0.006808828162714762,0.007354291815204717,0.008251222388990604
2017-08-11,0.010508701770191467,0.005508710372460846,0.015038850822819654,0.0079304463854561,0.014460489504915788,0.014762915218285601,0.012447506261069663,0.012447506261069663,0.006752553509180401,0.015326380634461305,0.014166957786049861,0.008999884816026713,0.01314303607460807,0.006984941606259525,0.008832891888116909,0.009321029268592108,0.009770141576302797,0.008209528815855417,0.006975160974264321,0.007609151419320425,0.008298371893355312
2017-08-12,0.010551480947871257,0.005541341028001596,0.015047523067664029,0.00793397029957506,0.014478430623349121,0.014789049509791433,0.012584437950436261,0.012584437950436261,0.006813130468949692,0.015347310321135888,0.013979754162899495,0.00905859980323815,0.01319428616115807,0.006982353408221733,0.0088298789404537,0.009323001063923017,0.009769583207097463,0.008198864072196168,0.0069711567482756125,0.007606626778356425,0.008298004712871189
2017-08-13,0.010547496850950008,0.005541334920988762,0.015094824838787088,0.007954039008754559,0.014431043051763287,0.0147507485350456,0.012528922104440014,0.012528922104440014,0.006836061551280942,0.015309581955835887,0.013680363117461194,0.009063009076441067,0.013164478984351321,0.006947569726802442,0.0085664128862899,0.009330845851134433,0.009773264571994462,0.008083415484922375,0.006956634346603029,0.007540646460834633,0.008306496397890188
2017-08-14,0.01054856170165809,0.005482255359885512,0.015098864092900004,0.007927334391740933,0.014421474113869287,0.014713818224773518,0.0124806845737732,0.0124806845737732,0.0068454092980886495,0.015227163355851663,0.013489824352184853,0.009033673176642066,0.01322498865305528,0.006925102820062484,0.008458882100100366,0.009317725446521433,0.009748438691115713,0.007992779235841959,0.006910587806010946,0.007324546058218633,0.008309472232073104
2017-08-15,0.011011143094298492,0.005682957024794262,0.015292940287581037,0.008028469535732984,0.014691743406759288,0.014824630345338052,0.0127150352501882,0.0127150352501882,0.007023208310404067,0.01566507666126439,0.013608719847630653,0.009102976674138888,0.013267869291756404,0.00696121481847165,0.008498098788964117,0.009368507719914975,0.00979551279111792,0.008020280664805708,0.007228070963482221,0.0073445314138590794,0.008314710530663938
2017-08-16,0.010882265758915658,0.005704210784204554,0.015187458521085238,0.008097100355936691,0.014687087939594288,0.014817401396882717,0.012703518868027992,0.012703518868027992,0.007243141411247267,0.015697031264174807,0.013422254910438044,0.009104976681869537,0.013279858582453487,0.006982969215772025,0.008512906844433116,0.009368113743826243,0.009836558645705422,0.008089161367469542,0.007111259396468421,0.007433300358607205,0.008326644096409529
2017-08-17,0.011001133770542742,0.005743214788088721,0.015171806903196179,0.008103314090580108,0.014405215732785987,0.014668431746013217,0.012658134894846292,0.012658134894846292,0.007204829080040184,0.015438307637921126,0.01291615311626238,0.009190489362509702,0.012970871485665987,0.006983247642680859,0.008513929370190366,0.009391302499007282,0.009837768116892546,0.008094596834616583,0.006263236361937912,0.007437425789524,0.00829252105144828
2017-08-18,0.011441121970559109,0.006112120070172021,0.01547637145468318,0.008458358703875108,0.014321272663458888,0.014643345062355317,0.01275278805226759,0.01275278805226759,0.007215468205092683,0.015591818827046125,0.013259210745482761,0.009754337478071303,0.012928009465945588,0.007055620353204192,0.008720284333600767,0.009623921623200983,0.00996526001714517,0.008182827564881293,0.006100483283810213,0.00776242986577915,0.00827950608912382
2017-08-19,0.011368339695532316,0.006118637730665458,0.01515129334908658,0.008545309660110693,0.014085308881026213,0.014439824858501184,0.012486842835019957,0.012486842835019957,0.007074146651434767,0.014945520740856992,0.013299357410443262,0.00976537963447922,0.012716336769098922,0.007061055374425067,0.0087261544449591,0.009624732448276942,0.00999714803699517,0.008216149953525827,0.005787414027545912,0.0077871990817649835,0.00828542750977357
2017-08-20,0.01124903680082905,0.006105240794724458,0.015144855462470996,0.008551515898923941,0.014088141368703505,0.014451375083545433,0.012485764415113166,0.012485764415113166,0.007037101801497267,0.014906551707248658,0.013309838147782012,0.009765382270436137,0.012693949733910671,0.007005716346421275,0.008721011731031183,0.009624732448276942,0.009999130005716254,0.008133188333562826,0.005441563229947396,0.0077841786813884414,0.008324706257392216
2017-08-21,0.010525527171008166,0.006102325601238667,0.014725120879554396,0.008536892565693066,0.013945590706973371,0.014407195325464184,0.012442457121909417,0.012442457121909417,0.0069151970855097665,0.014895759823006033,0.013310074887651596,0.009766782957196012,0.0125236868401343,0.006992452958145441,0.0087107238874866,0.009624732448276942,0.009999130005716254,0.00809406804264741,0.005240476972614096,0.007723732427211817,0.008325036592337758
2017-08-22,0.010400797900537091,0.006102190762178138,0.014560079708110896,0.008525294070880568,0.013841294588830612,0.014049051454070184,0.0118261676396124,0.0118261676396124,0.0068163323628931,0.0145273978561544,0.013311209863165887,0.00976719557502272,0.012460721574668175,0.006997963180660567,0.00871058449543485,0.009625589761059691,0.009999260117284671,0.008097685968846158,0.0051787849541140955,0.007690156476984775,0.0083239977566918
2017-08-23,0.01040081606569009,0.006100284689176096,0.014527206922113647,0.008512471498108775,0.013433157890012254,0.013670588177231033,0.011438761211095784,0.011438761211095784,0.006795100741155433,0.014135984650004891,0.01331910315615047,0.009767615186289304,0.0122042518546538,0.006998385400777234,0.0086780638246811,0.00962902043397415,0.010023215978056754,0.008128621231737824,0.005166480235922679,0.007701832463926359,0.008317705384336257
2017-08-24,0.010451827199848092,0.0061338757406090546,0.014585897002681912,0.008728155607365375,0.012725548200131654,0.013364837778576366,0.011340699077228117,0.011340699077228117,0.006871279280197517,0.013898673832904935,0.013319849008681512,0.00970457762449193,0.0118717925246163,0.007031186220627525,0.008683622295825267,0.009412610096775674,0.009606567448735955,0.008136034500324367,0.005247969323261429,0.007819718262394826,0.008313563339826158
2017-08-25,0.011325286198427192,0.006409582935815479,0.014730465022538611,0.008692404920582167,0.012742822646712905,0.013376557863586908,0.011598927185183917,0.011598927185183917,0.006888039785659183,0.014099383175017225,0.013454842165645488,0.009688952419481417,0.011660608485174967,0.007075404592384025,0.008764857033805766,0.009529346001868676,0.009326333274627237,0.008039301464390726,0.005263446108666387,0.0076352339023550665,0.0075808846644705745
2017-08-26,0.011319944710380942,0.006296371883307379,0.014689525083671821,0.00854339520566721,0.01266988368146707,0.01319937781947835,0.011347615548488116,0.011347615548488116,0.006980488366946683,0.013863961671447392,0.013053811968167187,0.009667604099236704,0.011636522005522426,0.0066942598359571205,0.008582144797191382,0.009501238158772966,0.009278815266529945,0.007676853110570375,0.005263394343018471,0.007413490600938434,0.007548806566353908
2017-08-27,0.011337737154875524,0.00587657350709982,0.014712887328853903,0.008487253374278041,0.01266688340643207,0.013148799481215018,0.0112263524647752,0.0112263524647752,0.006978682760686284,0.013709467618260751,0.013043234815546353,0.00963829827332962,0.011623568821137008,0.006448483219783621,0.007951041513958083,0.0095241960076663,0.00930518408542078,0.006696721435893017,0.005287300192393304,0.007189834286154933,0.007524762818379866
2017-08-28,0.011337737154875524,0.005607962395347137,0.01471445909092107,0.0079324713944892,0.012649101353463737,0.013144259229731685,0.011225739054205285,0.011225739054205285,0.006866714279412517,0.01370929187960825,0.013024343950495686,0.009642346534322678,0.011635090821474955,0.005972986722719071,0.007381867394810167,0.00956929260472755,0.009304565375854654,0.006179850041047725,0.005259252499550971,0.0064309780173250584,0.007542139563766391
2017-08-29,0.011286292039628026,0.005400634797010713,0.01462821363693207,0.007551446040514108,0.012657322467542904,0.013179916668932768,0.011234161171498076,0.011234161171498076,0.006748239485891717,0.01370931881198325,0.012737474151245686,0.009202672862731428,0.01162269263341683,0.005743904238989871,0.006938262254187667,0.009192556961549617,0.00867043909074623,0.00600899959526685,0.005030371443666854,0.0061054068094746755,0.007487645743833958
2017-08-30,0.011350852824662725,0.005385319386938513,0.014576781155071671,0.007836187517526908,0.012840326482667837,0.013613009552378567,0.01146732814870245,0.01146732814870245,0.006706258724074417,0.013844575143202559,0.012986791260453602,0.009204681363128228,0.01158705231330683,0.005539627027698171,0.006682207655736467,0.009291868885675817,0.008765480585871163,0.006628081816183451,0.005507870153854354,0.006198919342846075,0.006932272950766133
2017-08-31,0.011379964247724809,0.005224046498637679,0.014820582870465355,0.00850010434511021,0.012903369257405617,0.013641110043389401,0.011532711832943075,0.011532711832943075,0.0068408946971213165,0.013923912201183145,0.013104521243454912,0.009141712513071325,0.01168157164831558,0.005350521359782338,0.006613456845915966,0.009166505523446684,0.008924336176746163,0.00686060494161265,0.005853645734370196,0.007013007217221075,0.006949859270321533
2017-09-01,0.011477008285322726,0.0054091898283634456,0.014871901534620617,0.008430535375839375,0.013171293211294633,0.01391388811996836,0.011748165868663708,0.011748165868663708,0.00673727949749305,0.014046697353633496,0.013180403994579912,0.009266064943114107,0.011793363083078346,0.005469644995303171,0.006790718792987667,0.009283797732530017,0.008878946791375329,0.006889464866286651,0.005909247261298112,0.007031856252746075,0.006931963791187533
2017-09-02,0.011495286608179183,0.005411315685232821,0.014949122477825242,0.00878069905137871,0.0131786133843278,0.0139278203651969,0.011763689381188668,0.011763689381188668,0.00701805102567385,0.01410464044632452,0.013344255418847428,0.009266051223344786,0.011789880799944846,0.005477192301576004,0.006801127796984333,0.009285756240289933,0.008775922594322413,0.006926678252874067,0.005938959087227279,0.007275434142528576,0.006782779319487583
2017-09-03,0.011496703710373767,0.005439256770686988,0.014948444279684546,0.008786597049722376,0.013532248407671824,0.014039475914432425,0.011789326422927167,0.011789326422927167,0.006938751356082184,0.014109943259129612,0.01335313493606372,0.009414512956493487,0.012451676643935405,0.005620636079602046,0.006808787709171833,0.00930483124524785,0.008759459673693537,0.0069518637853824,0.005928170951335613,0.007269079066684658,0.006750649157109916
2017-09-04,0.011525216373308934,0.005450261192182654,0.014948428670053337,0.008781504144670708,0.013569437605707646,0.014215197813214234,0.011815258563365082,0.011815258563365082,0.006935647799305767,0.014109404613712979,0.013361619398248929,0.008783368594335187,0.012480146509053573,0.005915314238660121,0.006832972114764709,0.00912630524829375,0.008343825527158604,0.007104560315265759,0.00593948058573382,0.007266729498145555,0.0058756786786539165
2017-09-05,0.011542617867164767,0.005467099114797446,0.01497003157457167,0.00878992841869175,0.01355802605664098,0.014144866532993435,0.0116638165683839,0.0116638165683839,0.0069439481162145164,0.013754470118575128,0.013367179890742929,0.008790303766525717,0.012512894816476487,0.005927866735823954,0.0068796046986375,0.009129333193835626,0.008346387974037688,0.007128101726275925,0.005967351455105092,0.007265542527971638,0.005868460127370749
2017-09-06,0.01155193718631685,0.005473280489523529,0.014985422180510254,0.008700785837012833,0.013562672999861813,0.0141531570272851,0.011664311226295108,0.011664311226295108,0.007026955178018683,0.013750483968237628,0.01343599315314293,0.008792051432151091,0.012507800741751488,0.005941406193272038,0.006893473560890416,0.009132165397001388,0.008374605942672895,0.007158017533224425,0.005980037127588759,0.007324150782725805,0.005850222123013625
2017-09-07,0.01162035774301831,0.005491423871284905,0.014994807002038753,0.008651633659572,0.013579799623482646,0.014191472474649684,0.011747713799098026,0.011747713799098026,0.007004805867491683,0.013763649672357088,0.013454848348718471,0.008808633710601591,0.012492102757651488,0.005491304234365146,0.006827144380799167,0.009133962571282428,0.008374195701441689,0.006872384588121375,0.005976665149270009,0.00726803832745543,0.005852163727586542
2017-09-08,0.012370236487241625,0.005561536590405504,0.015028841919967171,0.00836069224916465,0.013996801625139313,0.014613405179376317,0.0122376253969952,0.0122376253969952,0.006989398106070267,0.013921172239841288,0.013550989500963971,0.009368020231159058,0.012784608004184754,0.005189418545583272,0.006437827428368984,0.009474132979251995,0.008307737764837104,0.0065697798809254415,0.005857116840168925,0.007023882705723663,0.005782783513639041
2017-09-09,0.01263666451534739,0.005321826091723004,0.015409852411811354,0.00805940844520625,0.014028846653606012,0.014489698372440516,0.0123401015171895,0.0123401015171895,0.007028938484903566,0.01444604700824522,0.013844175107672371,0.009022582881168724,0.012649177368934754,0.005674227947958271,0.0070066304737023835,0.009308436106633696,0.007728029775183104,0.0067418263896545415,0.006004610415793925,0.007010672131661163,0.006255669226054741
2017-09-10,0.012662838306066265,0.00531923611437488,0.015420070517467,0.007915638344305793,0.013855902752606012,0.014018640777653085,0.0121808048821479,0.0121808048821479,0.006759745417295483,0.01434668639217963,0.013832252223013954,0.008896416150737491,0.012609240293134755,0.005766486787848621,0.007011968542950466,0.009155620153138512,0.007602396181493388,0.006804242446346175,0.005706355105045492,0.006949016930013038,0.0059391104666160245
2017-09-11,0.012704561965061643,0.0053040485736111295,0.015522761154786796,0.007906195487025374,0.013990643776733095,0.014062388295130382,0.01222691031300167,0.01222691031300167,0.00655291721824055,0.014414304028754004,0.013930615328396663,0.008910227745576657,0.01264069345480863,0.0059350780015084625,0.007119281411508108,0.009176813991367013,0.0074678240547830545,0.006933233658770842,0.005630753396869558,0.006972353638127163,0.005797119669483283
2017-09-12,0.012717336978169475,0.005242610340644463,0.01560734191721463,0.008073604999198642,0.014081155876363554,0.014196677024146983,0.012313075183870629,0.012313075183870629,0.00661859301608495,0.014488362462364256,0.014018691200403121,0.008863092859477908,0.012686854611096546,0.005974710618441308,0.00712558037478115,0.009172899219754097,0.007411029865012804,0.0069652754492686335,0.0056617960753858505,0.00706834111282653,0.00579476376280095
2017-09-13,0.013690774460623641,0.005555006381245274,0.015789173066143806,0.008254623111473892,0.014431471629518687,0.014406919170800208,0.012655291039287229,0.012655291039287229,0.00648942460116875,0.015473877608199547,0.015041969964253554,0.009338842858970124,0.013107605531306762,0.006000320208384101,0.007316057137593617,0.009292610057170697,0.007413709915894346,0.006956759949871758,0.005397430787453267,0.00706132600556128,0.005778569736993658
2017-09-14,0.013904744066945392,0.0058678605003860745,0.016166949450364555,0.008695658969881366,0.014580674398560287,0.014641972803758509,0.01282512428945383,0.01282512428945383,0.006934060349510451,0.016095295098616146,0.01619041617790407,0.00936963630787679,0.01314374597953593,0.0061747149047928504,0.007657236148711517,0.009512080999412071,0.007466105767356846,0.0070948153032831755,0.005489687573315567,0.007401760610379113,0.005845165648797658
2017-09-15,0.013898224339122474,0.00590443586080435,0.016161588818415167,0.00873235100537645,0.01476778432187687,0.014776068895013891,0.01293410567680873,0.01293410567680873,0.00686443821223725,0.01612960928687927,0.01630172318026487,0.00921966076466474,0.013320149676011452,0.006334858976788671,0.007817915823919818,0.00941863850782257,0.00759002673179418,0.0072354463760226926,0.005585394807994733,0.007423333233339363,0.0059321682961582375
2017-09-16,0.013900954071475517,0.005931533908326308,0.016231301206887167,0.008889437975659066,0.014941982733823954,0.014886520624520366,0.012983777262012584,0.012983777262012584,0.006837667958659749,0.016286643085741587,0.01647632857341837,0.008943672560628542,0.013556881097598217,0.006526585793437388,0.00795122155614895,0.008723143775619271,0.00717160863212758,0.007322164083813459,0.005633434744578066,0.007490117100523529,0.005912485881307446
2017-09-17,0.01413184751481675,0.006183502995270875,0.016487899336216055,0.009193053383737368,0.01511860804972108,0.015058920980291166,0.013128044102035084,0.013128044102035084,0.007041165946911166,0.01647307061307553,0.01667628398663627,0.00897080702771324,0.013649134608558757,0.0067408099077785714,0.0083801635904185,0.00887779349725927,0.007068921809473446,0.007432876729253458,0.0059856848072939416,0.007623006821171963,0.005743514304953512
2017-09-18,0.014241294434166451,0.006109712051873708,0.016506881783757723,0.009227964769966533,0.015249156340366245,0.01525669744899575,0.013295835566359942,0.013295835566359942,0.007110362757722417,0.01647813583914078,0.01669279984699998,0.0089678843574062,0.013563079941599209,0.006674217457127771,0.007994107520989899,0.008831341014915145,0.007284514066225612,0.0068838191178009584,0.006011418865790192,0.007658174503455297,0.005771095700028387
2017-09-19,0.014327605316034617,0.006188692309448959,0.016651158251216023,0.009270434416066533,0.015265959982399413,0.015350724902347134,0.013224826143343275,0.013224826143343275,0.006900149572305717,0.016236975298511678,0.01681995038704637,0.00900240921729602,0.013375254424928443,0.006619883923217354,0.0079613642680368,0.008840591869760979,0.00731694802985353,0.006325908506705192,0.005855523816790192,0.007649666864184497,0.005784343736603025
