Date,cos,sin
2016-08-10,-0.7666588193001592,-0.6420547132365636
2016-08-11,-0.7554933140726804,-0.655156357209085
2016-08-12,-0.7441039398713608,-0.6680638642135333
2016-08-13,-0.7324940716135792,-0.6807734094770159
2016-08-14,-0.7206671495538615,-0.6932812268869771
2016-08-15,-0.70862667826446,-0.7055836101071774
2016-08-16,-0.6963762255968726,-0.7176769136759615
2016-08-17,-0.6839194216246105,-0.7295575540864876
2016-08-18,-0.6712599575675315,-0.7412220108485957
2016-08-19,-0.6584015846980489,-0.7526668275320083
2016-08-20,-0.64534811322955,-0.7638886127905429
2016-08-21,-0.6321034111873488,-0.7748840413670406
2016-08-22,-0.6186714032625032,-0.7856498550787144
2016-08-23,-0.6050560696488494,-0.7961828637826154
2016-08-24,-0.5912614448635782,-0.8064799463209447
2016-08-25,-0.5772916165517278,-0.8165380514459157
2016-08-26,-0.5631507242749187,-0.8263541987239094
2016-08-27,-0.5488429582847199,-0.8359254794186365
2016-08-28,-0.5343725582809785,-0.8452490573530634
2016-08-29,-0.5197438121555157,-0.8543221697498269
2016-08-30,-0.5049610547215202,-0.8631421280499115
2016-08-31,-0.4900286664290594,-0.8717063187093217
2016-09-01,-0.4749510720670502,-0.8800122039735356
2016-09-02,-0.4597327394521046,-0.888057322629493
2016-09-03,-0.4443781781046134,-0.8958392907349089
2016-09-04,-0.4288919379124841,-0.9033558023246842
2016-09-05,-0.41327860778290443,-0.9106046300942162
2016-09-06,-0.3975428142825566,-0.9175836260593934
2016-09-07,-0.3816892202666586,-0.9242907221930934
2016-09-08,-0.3657225234972692,-0.9307239310379793
2016-09-09,-0.34964745525122826,-0.9368813462954315
2016-09-10,-0.33346877891818705,-0.9427611433904206
2016-09-11,-0.31719128858910595,-0.9483615800121716
2016-09-12,-0.300819807635668,-0.9536809966304455
2016-09-13,-0.2843591872810036,-0.9587178169872964
2016-09-14,-0.26781430516217486,-0.9634705485641486
2016-09-15,-0.25119006388481957,-0.9679377830240642
2016-09-16,-0.23449138957041052,-0.9721181966290612
2016-09-17,-0.21772323039653224,-0.9760105506323682
2016-09-18,-0.20089055513063528,-0.9796136916454901
2016-09-19,-0.18399835165767986,-0.9829265519799822
2016-09-20,-0.1670516255021195,-0.9859481499638303
2016-09-21,-0.15005539834465262,-0.9886775902323404
2016-09-22,-0.13301470653419636,-0.9911140639934546
2016-09-23,-0.11593459959550066,-0.9932568492674143
2016-09-24,-0.09882013873287211,-0.9951053111006974
2016-09-25,-0.08167639533042288,-0.99665890175417
2016-09-26,-0.06450844944931625,-0.9979171608653922
2016-09-27,-0.04732138832243232,-0.9988797155850335
2016-09-28,-0.03012030484690836,-0.9995462806873573
2016-09-29,-0.012910296075008843,-0.9999166586547379
2016-09-30,0.004303538296243821,-0.9999907397361901
2016-10-01,0.021516097436222233,-0.9997685019798909
2016-10-02,0.03872228089217399,-0.9992500112396835
2016-10-03,0.05591699010060302,-0.9984354211555643
2016-10-04,0.07309512989807776,-0.9973249731081555
2016-10-05,0.0902516100310407,-0.9959189961471792
2016-10-06,0.10738134666416306,-0.994217906893952
2016-10-07,0.12447926388678869,-0.9922222094179324
2016-10-08,0.141540295217043,-0.989932495087353
2016-10-09,0.15855938510313475,-0.9873494423939864
2016-10-10,0.17553149042142777,-0.9844738167520923
2016-10-11,0.19245158197082995,-0.9813064702716093
2016-10-12,0.20931464596304888,-0.9778483415056567
2016-10-13,0.22611568550828803,-0.9741004551724206
2016-10-14,0.2428497220959358,-0.970063921851507
2016-10-15,0.25951179706979943,-0.965739937654855
2016-10-16,0.27609697309746883,-0.9611297838723007
2016-10-17,0.2926003356333479,-0.9562348265919058
2016-10-18,0.30901699437494723,-0.9510565162951536
2016-10-19,0.3253420847119795,-0.9455963874271428
2016-10-20,0.341570769167856,-0.9398560579418953
2016-10-21,0.35769823883312546,-0.9338372288229252
2016-10-22,0.3737197147904692,-0.9275416835791965
2016-10-23,0.38963044953078774,-0.9209712877166347
2016-10-24,0.4054257283599973,-0.9141279881853337
2016-10-25,0.42110087079608916,-0.9070138128026362
2016-10-26,0.4366512319560638,-0.8996308696522434
2016-10-27,0.45207220393230374,-0.8919813464595487
2016-10-28,0.46735921715800205,-0.8840675099433637
2016-10-29,0.48250774176121763,-0.8758917051442433
2016-10-30,0.4975132889071803,-0.8674563547295971
2016-10-31,0.5123714121284235,-0.858763958275803
2016-11-01,0.5270777086423724,-0.8498170915275277
2016-11-02,0.5416278206559811,-0.8406184056344783
2016-11-03,0.5560174366570446,-0.8311706263658079
2016-11-04,0.5702422926917867,-0.8214765533024145
2016-11-05,0.5842981736283683,-0.8115390590073611
2016-11-06,0.5981809144059158,-0.801361088174677
2016-11-07,0.6118864012687242,-0.7909456567567774
2016-11-08,0.6254105729852457,-0.780295851070776
2016-11-09,0.6387494220515268,-0.7694148268839381
2016-11-10,0.6518989958787125,-0.7583058084785625
2016-11-11,0.6648553979642866,-0.7469720876965551
2016-11-12,0.6776147890466887,-0.7354170229639858
2016-11-13,0.690173388242972,-0.7236440382959124
2016-11-14,0.7025274741691566,-0.711656622281775
2016-11-15,0.7146733860429608,-0.6994583270516471
2016-11-16,0.7266075247685652,-0.6870527672236675
2016-11-17,0.7383263540031063,-0.6744436188329457
2016-11-18,0.749826401204568,-0.661634618242279
2016-11-19,0.7611042586607742,-0.6486295610349818
2016-11-20,0.7721565844991641,-0.6354323008901775
2016-11-21,0.7829801036770624,-0.622046748440868
2016-11-22,0.7935716089521472,-0.6084768701151264
2016-11-23,0.8039279618328208,-0.594726686960764
2016-11-24,0.8140460935082175,-0.5808002734538013
2016-11-25,0.8239230057575536,-0.5667017562911184
2016-11-26,0.8335557718385695,-0.5524353131676203
2016-11-27,0.8429415373547832,-0.5380051715382992
2016-11-28,0.8520775211013093,-0.5234156073655503
2016-11-29,0.8609610158889945,-0.5086709438521042
2016-11-30,0.8695893893466109,-0.49377555015997737
2016-12-01,0.8779600847008883,-0.4787338401157883
2016-12-02,0.8860706215341378,-0.4635502709028512
2016-12-03,0.893918596519257,-0.4482293417404106
2016-12-04,0.9015016841318838,-0.4327755925504317
2016-12-05,0.9088176373395028,-0.41719360261231697
2016-12-06,0.9158642882672868,-0.4014879892059737
2016-12-07,0.9226395488404875,-0.38566340624360745
2016-12-08,0.9291414114031743,-0.3697245428906732
2016-12-09,0.935367949313148,-0.3536761221763721
2016-12-10,0.941317317512847,-0.33752289959411347
2016-12-11,0.9469877530760751,-0.32126966169236515
2016-12-12,0.9523775757303973,-0.3049212246562894
2016-12-13,0.9574851883550389,-0.2884824328806098
2016-12-14,0.9623090774541487,-0.27195815753410524
2016-12-15,0.9668478136052773,-0.2553532951161881
2016-12-16,0.9711000518829505,-0.23867276600594997
2016-12-17,0.9750645322571945,-0.22192151300416674
2016-12-18,0.9787400799669153,-0.20510449986861926
2016-12-19,0.9821256058680006,-0.1882267098432439
2016-12-20,0.9852201067560606,-0.1712931441814778
2016-12-21,0.9880226656636976,-0.154308820664281
2016-12-22,0.9905324521322227,-0.13727877211326517
2016-12-23,0.9927487224577402,-0.12020804489935275
2016-12-24,0.9946708199115211,-0.10310169744743544
2016-12-25,0.9962981749346077,-0.0859647987374467
2016-12-26,0.9976303053065857,-0.06880242680232064
2016-12-27,0.9986668162884759,-0.05161966722325418
2016-12-28,0.9994074007397048,-0.034421611622745804
2016-12-29,0.9998518392091162,-0.01721335615583528
2016-12-30,1.0,6.432490598706546e-16
2016-12-31,0.9998518392091162,0.017213356155833904
2017-01-01,0.9998518392091162,0.017213356155834685
2017-01-02,0.9994074007397048,0.03442161162274574
2017-01-03,0.998666816288476,0.051619667223253764
2017-01-04,0.9976303053065857,0.06880242680231986
2017-01-05,0.9962981749346078,0.08596479873744647
2017-01-06,0.9946708199115211,0.10310169744743485
2017-01-07,0.9927487224577402,0.1202080448993527
2017-01-08,0.9905324521322229,0.13727877211326478
2017-01-09,0.9880226656636976,0.15430882066428117
2017-01-10,0.9852201067560606,0.1712931441814776
2017-01-11,0.9821256058680006,0.1882267098432442
2017-01-12,0.9787400799669153,0.2051044998686192
2017-01-13,0.9750645322571948,0.2219215130041655
2017-01-14,0.9711000518829505,0.2386727660059501
2017-01-15,0.9668478136052775,0.255353295116187
2017-01-16,0.9623090774541486,0.2719581575341055
2017-01-17,0.9574851883550393,0.288482432880609
2017-01-18,0.9523775757303974,0.30492122465628907
2017-01-19,0.9469877530760753,0.3212696616923644
2017-01-20,0.9413173175128471,0.3375228995941133
2017-01-21,0.9353679493131483,0.3536761221763716
2017-01-22,0.9291414114031743,0.3697245428906731
2017-01-23,0.9226395488404876,0.38566340624360707
2017-01-24,0.9158642882672872,0.401487989205973
2017-01-25,0.9088176373395029,0.4171936026123168
2017-01-26,0.901501684131884,0.4327755925504312
2017-01-27,0.893918596519257,0.4482293417404106
2017-01-28,0.886070621534138,0.4635502709028509
2017-01-29,0.8779600847008882,0.47873384011578846
2017-01-30,0.869589389346611,0.49377555015997715
2017-01-31,0.8609610158889943,0.5086709438521044
2017-02-01,0.8520775211013093,0.5234156073655503
2017-02-02,0.8429415373547828,0.5380051715382996
2017-02-03,0.8335557718385699,0.5524353131676196
2017-02-04,0.8239230057575542,0.5667017562911176
2017-02-05,0.8140460935082178,0.5808002734538009
2017-02-06,0.8039279618328213,0.5947266869607634
2017-02-07,0.7935716089521474,0.6084768701151261
2017-02-08,0.7829801036770629,0.6220467484408675
2017-02-09,0.7721565844991642,0.6354323008901774
2017-02-10,0.7611042586607747,0.6486295610349814
2017-02-11,0.7498264012045686,0.6616346182422783
2017-02-12,0.7383263540031065,0.6744436188329455
2017-02-13,0.7266075247685656,0.6870527672236669
2017-02-14,0.7146733860429609,0.699458327051647
2017-02-15,0.7025274741691571,0.7116566222817746
2017-02-16,0.6901733882429719,0.7236440382959124
2017-02-17,0.6776147890466889,0.7354170229639855
